,sub,hemi,label,vertices,total_surface_area_(mm^2),total_gray_matter_volume_(mm^3),cortical_thickness_mean,cortical_thickness_std,rectified_mean_curvature,rectified_Gaussian_curvature,folding_index,intrinsic_curvature_index,sulcal_depth_mean,sulcal_depth_max,sulcal_depth_mean_pct,cortical_thickness_mean_pct
0,517239,lh,MCGS3,1119.0,784.0,1530.0,2.224,0.386,0.087,0.011,4.0,0.6,0.6062220335006714,1.2532577514648438,0.34733936190605164,0.4448361098766327
0,517239,lh,MCGS2,243.0,176.0,384.0,2.122,0.375,0.071,0.009,0.0,0.1,0.12371668219566345,0.6468141078948975,0.07088438421487808,0.424460232257843
0,517239,lh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,517239,rh,MCGS3,704.0,502.0,992.0,2.205,0.317,0.098,0.013,3.0,0.4,0.4803880453109741,1.2638863325119019,0.26159781217575073,0.4410569369792938
0,517239,rh,MCGS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,517239,rh,MCGS1,80.0,65.0,210.0,2.781,0.361,0.128,0.017,1.0,0.0,0.3319931924343109,0.7104504108428955,0.18078860640525818,0.5561134815216064
0,101309,lh,MCGS3,761.0,545.0,1118.0,2.341,0.334,0.101,0.015,4.0,0.5,0.5141109824180603,1.3334674835205078,0.2556895613670349,0.4681318402290344
0,101309,lh,MCGS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,101309,lh,MCGS1,44.0,28.0,110.0,3.923,0.296,0.108,0.03,0.0,0.0,0.09009940177202225,0.3618384301662445,0.044810324907302856,0.784512460231781
0,101309,rh,MCGS3,530.0,388.0,769.0,2.221,0.314,0.111,0.02,3.0,0.4,0.43439194560050964,1.207715392112732,0.23534955084323883,0.44413498044013977
0,101309,rh,MCGS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,101309,rh,MCGS1,79.0,58.0,166.0,2.663,0.495,0.131,0.027,1.0,0.1,0.39696991443634033,0.7470698952674866,0.21507462859153748,0.5325483679771423
0,101410,lh,MCGS3,837.0,584.0,1197.0,2.295,0.397,0.107,0.018,4.0,0.6,0.3917256295681,1.2382571697235107,0.2109002023935318,0.45898324251174927
0,101410,lh,MCGS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,101410,lh,MCGS1,183.0,148.0,351.0,2.637,0.592,0.145,0.027,1.0,0.2,0.5449935793876648,0.9719248414039612,0.29341772198677063,0.5274409651756287
