,sub,hemi,label,vertices,total_surface_area_(mm^2),total_gray_matter_volume_(mm^3),cortical_thickness_mean,cortical_thickness_std,rectified_mean_curvature,rectified_Gaussian_curvature,folding_index,intrinsic_curvature_index,sulcal_depth_mean,sulcal_depth_max,sulcal_depth_mean_pct,cortical_thickness_mean_pct
0,100206,lh,parietal,39761.0,26295.0,70003.0,2.426,0.488,0.126,0.025,544.0,43.1,0.03993222117424011,1.8368206024169922,0.021419599652290344,0.48529955744743347
0,100206,lh,cingulate,7510.0,4943.0,15133.0,2.686,0.844,0.136,0.036,132.0,11.2,0.031922005116939545,1.333611011505127,0.01712292991578579,0.5372686386108398
0,100206,lh,cortex,158516.0,104185.0,306176.0,2.637,0.594,0.128,0.03,2258.0,201.8,0.003372087376192212,1.8368206024169922,0.0018087804783135653,0.5273934602737427
0,100206,rh,parietal,42318.0,27564.0,73190.0,2.429,0.456,0.123,0.025,578.0,46.2,0.06314855813980103,2.2715511322021484,0.027799753472208977,0.4857847988605499
0,100206,rh,cingulate,7220.0,4803.0,13814.0,2.542,0.847,0.132,0.033,113.0,10.3,0.032971806824207306,1.2954274415969849,0.014515108428895473,0.5084784626960754
0,100206,rh,cortex,161363.0,106235.0,306586.0,2.583,0.581,0.129,0.03,2374.0,209.8,0.002628097077831626,2.2715511322021484,0.0011569608468562365,0.5166312456130981
0,100307,lh,parietal,31593.0,20226.0,54869.0,2.443,0.505,0.121,0.025,427.0,34.7,0.045538756996393204,1.8212062120437622,0.02500472031533718,0.48863598704338074
0,100307,lh,cingulate,5101.0,3385.0,10410.0,2.897,0.69,0.14,0.035,110.0,8.1,0.12208148837089539,1.1713861227035522,0.0670333132147789,0.5793053507804871
0,100307,lh,cortex,123312.0,79510.0,241389.0,2.707,0.645,0.126,0.031,1837.0,167.8,0.0038944517727941275,1.8212062120437622,0.002138392999768257,0.541301429271698
0,100307,rh,parietal,32457.0,20623.0,56898.0,2.472,0.527,0.118,0.025,418.0,35.4,0.05318225547671318,1.8319052457809448,0.029031114652752876,0.49439185857772827
0,100307,rh,cingulate,4311.0,2870.0,8426.0,2.727,0.842,0.139,0.034,75.0,6.4,0.06109887361526489,1.3144983053207397,0.03335263952612877,0.545475423336029
0,100307,rh,cortex,120824.0,78572.0,244066.0,2.741,0.653,0.127,0.032,1746.0,169.4,0.003525524865835905,1.8319052457809448,0.0019245138391852379,0.5482783317565918
0,100408,lh,parietal,35516.0,23505.0,61907.0,2.403,0.421,0.123,0.024,452.0,36.1,0.035430897027254105,1.8025280237197876,0.018162671476602554,0.4806278347969055
0,100408,lh,cingulate,6072.0,4013.0,11526.0,2.552,0.897,0.137,0.032,97.0,8.2,0.09078193455934525,1.4441620111465454,0.046536847949028015,0.5104494094848633
0,100408,lh,cortex,139798.0,91914.0,262838.0,2.562,0.57,0.125,0.028,1825.0,169.3,0.008523982018232346,1.9507536888122559,0.00436958484351635,0.5123261213302612
0,100408,rh,parietal,37494.0,24677.0,65269.0,2.434,0.408,0.122,0.023,461.0,38.1,0.03316958621144295,1.9227392673492432,0.017251212149858475,0.4867665767669678
0,100408,rh,cingulate,5835.0,3824.0,10524.0,2.414,0.849,0.136,0.033,97.0,8.5,0.04090713709592819,1.3313243389129639,0.02127545140683651,0.4828532636165619
