"","sub","label","sulcal_depth_mm","hemi"
"101",110007,"mcgs_mb",11.4530588011058,"rh"
"102",110411,"mcgs_mb",13.2879989214578,"rh"
"103",112920,"mcgs_mb",14.5407591391899,"rh"
"104",114924,"mcgs_mb",12.9883546146824,"rh"
"105",120111,"mcgs_mb",14.8227135320775,"rh"
"106",168240,"mcgs_mb",16.4137764282113,"rh"
"107",185947,"mcgs_mb",12.7589653557862,"rh"
"108",214019,"mcgs_mb",12.5204428594929,"rh"
"109",268749,"mcgs_mb",16.6656259480871,"rh"
"110",365343,"mcgs_mb",14.8911781481437,"rh"
"111",380036,"mcgs_mb",15.137891653294,"rh"
"112",522434,"mcgs_mb",13.3992707930228,"rh"
"113",644044,"mcgs_mb",16.0938393438662,"rh"
"114",687163,"mcgs_mb",13.9358139186691,"rh"
"115",100307,"mcgs_db",11.9924807096255,"rh"
"116",100408,"mcgs_db",10.9501119420158,"rh"
"117",100610,"mcgs_db",7.82464824820306,"rh"
"118",101107,"mcgs_db",10.8708164842707,"rh"
"119",102816,"mcgs_db",9.08347313754996,"rh"
"120",103414,"mcgs_db",7.68249416042716,"rh"
"121",105115,"mcgs_db",5.17533740969515,"rh"
"122",105216,"mcgs_db",10.4824170163545,"rh"
"123",105620,"mcgs_db",9.40915543911595,"rh"
"124",106319,"mcgs_db",7.59487925126463,"rh"
"125",106521,"mcgs_db",9.194931437483,"rh"
"126",107018,"mcgs_db",6.61596203297404,"rh"
"127",108121,"mcgs_db",7.97297847651234,"rh"
"128",108222,"mcgs_db",8.94541047215351,"rh"
"129",109123,"mcgs_db",4.92719547708452,"rh"
"130",109325,"mcgs_db",8.52475273100896,"rh"
"131",110007,"mcgs_db",13.080215760048,"rh"
"132",110411,"mcgs_db",5.09620819075802,"rh"
"133",112920,"mcgs_db",10.9932650406979,"rh"
"134",114924,"mcgs_db",7.85275921784785,"rh"
"135",120111,"mcgs_db",9.30333601707284,"rh"
"136",168240,"mcgs_db",8.00677904690398,"rh"
"137",185947,"mcgs_db",8.49110367158077,"rh"
"138",214019,"mcgs_db",5.55547814143072,"rh"
"139",268749,"mcgs_db",14.7661045614339,"rh"
"140",365343,"mcgs_db",8.40940131579486,"rh"
"141",380036,"mcgs_db",8.02146762148308,"rh"
"142",522434,"mcgs_db",10.0854606205046,"rh"
"143",644044,"mcgs_db",11.4617799219875,"rh"
"144",687163,"mcgs_db",11.1729955268959,"rh"
"145",100307,"mcgs_sb",9.42860365656166,"rh"
"146",100408,"mcgs_sb",11.9931298141689,"rh"
"147",100610,"mcgs_sb",8.41712395444239,"rh"
"148",101107,"mcgs_sb",10.2646273472641,"rh"
"149",102816,"mcgs_sb",4.92950155496868,"rh"
"150",103414,"mcgs_sb",7.26217864331882,"rh"
"151",105115,"mcgs_sb",4.80731934250998,"rh"
"152",105216,"mcgs_sb",5.84757627664597,"rh"
"153",105620,"mcgs_sb",6.9602850988368,"rh"
"154",106319,"mcgs_sb",9.01793128557852,"rh"
"155",106521,"mcgs_sb",7.21429915033986,"rh"
"156",107018,"mcgs_sb",8.54729093264988,"rh"
"157",108121,"mcgs_sb",9.45371013797052,"rh"
"158",108222,"mcgs_sb",7.56663052304825,"rh"
"159",109123,"mcgs_sb",5.15626635126088,"rh"
"160",109325,"mcgs_sb",11.5477318524953,"rh"
"161",110007,"mcgs_sb",7.69563146987496,"rh"
"162",110411,"mcgs_sb",5.66587592154541,"rh"
"163",112920,"mcgs_sb",8.4776236251102,"rh"
"164",114924,"mcgs_sb",8.65065267232988,"rh"
"165",120111,"mcgs_sb",9.69499729051251,"rh"
"166",168240,"mcgs_sb",9.18606018090168,"rh"
"167",185947,"mcgs_sb",6.60536330531058,"rh"
"168",214019,"mcgs_sb",11.0900855665099,"rh"
"169",268749,"mcgs_sb",11.3828246411896,"rh"
"170",365343,"mcgs_sb",7.45666161748244,"rh"
"171",380036,"mcgs_sb",12.3553807121503,"rh"
"172",522434,"mcgs_sb",10.2881916835554,"rh"
"173",644044,"mcgs_sb",12.7775956791567,"rh"
"174",687163,"mcgs_sb",9.10771312713537,"rh"
"175",100408,"mcgs_mb",16.3185280897074,"lh"
"176",100610,"mcgs_mb",16.2740677934122,"lh"
"177",101107,"mcgs_mb",13.1758818660332,"lh"
"178",101309,"mcgs_mb",13.8266401171418,"lh"
"179",101410,"mcgs_mb",15.7618969569922,"lh"
"180",102311,"mcgs_mb",16.1727117719786,"lh"
"181",102513,"mcgs_mb",16.5740417084965,"lh"
"182",103515,"mcgs_mb",12.7804961802633,"lh"
"183",105620,"mcgs_mb",15.8597020021427,"lh"
"184",107018,"mcgs_mb",13.1944565142992,"lh"
"185",108222,"mcgs_mb",14.53172906175,"lh"
"186",109830,"mcgs_mb",14.7760051829829,"lh"
"187",110411,"mcgs_mb",14.6662703084529,"lh"
"188",110613,"mcgs_mb",15.9578531052119,"lh"
"189",112920,"mcgs_mb",17.2813778196499,"lh"
"190",114924,"mcgs_mb",14.7072018148831,"lh"
"191",144125,"mcgs_mb",11.7567662066568,"lh"
"192",146937,"mcgs_mb",15.1610150820549,"lh"
"193",151829,"mcgs_mb",14.1526979978936,"lh"
"194",164939,"mcgs_mb",13.0473549143655,"lh"
"195",168240,"mcgs_mb",15.7017971002689,"lh"
"196",180937,"mcgs_mb",16.7957924187517,"lh"
"197",214019,"mcgs_mb",15.4900430710727,"lh"
"198",380036,"mcgs_mb",13.8864721412875,"lh"
"199",531536,"mcgs_mb",17.622721575417,"lh"
"200",585256,"mcgs_mb",17.0656182580526,"lh"
"201",622236,"mcgs_mb",14.4329841224734,"lh"
"202",679770,"mcgs_mb",16.3478134600859,"lh"
"203",867468,"mcgs_mb",14.3442379512454,"lh"
"204",910241,"mcgs_mb",15.8056824941198,"lh"
"205",959574,"mcgs_mb",14.2928082218545,"lh"
"206",100408,"mcgs_sb",11.2158174284687,"lh"
"207",100610,"mcgs_sb",5.06449021983586,"lh"
"208",101107,"mcgs_sb",11.6808255341428,"lh"
"209",101309,"mcgs_sb",7.1075924364791,"lh"
"210",101410,"mcgs_sb",11.0222407432902,"lh"
"211",102311,"mcgs_sb",8.78410437889572,"lh"
"212",102513,"mcgs_sb",12.4014456000971,"lh"
"213",103515,"mcgs_sb",9.06363314733364,"lh"
"214",105620,"mcgs_sb",12.8216255390565,"lh"
"215",107018,"mcgs_sb",7.59073985035366,"lh"
"216",108222,"mcgs_sb",8.90875825872782,"lh"
"217",109830,"mcgs_sb",9.32974825050249,"lh"
"218",110411,"mcgs_sb",7.75304932252086,"lh"
"219",110613,"mcgs_sb",9.82337615840529,"lh"
"220",112920,"mcgs_sb",7.8971536041748,"lh"
"221",114924,"mcgs_sb",9.2968800991269,"lh"
"222",144125,"mcgs_sb",11.6719676445401,"lh"
"223",146937,"mcgs_sb",12.1530081651566,"lh"
"224",151829,"mcgs_sb",11.2733898763406,"lh"
"225",164939,"mcgs_sb",7.73505974908672,"lh"
"226",168240,"mcgs_sb",9.11859750252431,"lh"
"227",180937,"mcgs_sb",9.84386198659205,"lh"
"228",214019,"mcgs_sb",9.86325731759485,"lh"
"229",380036,"mcgs_sb",8.7759885436001,"lh"
"230",531536,"mcgs_sb",14.2312323564003,"lh"
