,sub,hemi,label,vertices,total_surface_area_(mm^2),total_gray_matter_volume_(mm^3),cortical_thickness_mean,cortical_thickness_std,rectified_mean_curvature,rectified_Gaussian_curvature,folding_index,intrinsic_curvature_index,sulcal_depth_mean,sulcal_depth_max,sulcal_depth_mean_pct,cortical_thickness_mean_pct
0,nc02,rh,prcus1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc02,rh,prcus2,536.0,368.0,595.0,1.872,0.67,0.087,0.011,2.0,0.2,0.09735141694545746,0.8055651783943176,0.04997823387384415,0.3744349181652069
0,nc02,rh,prcus3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc02,rh,MCGS,1170.0,783.0,1021.0,1.473,0.482,0.078,0.012,4.0,0.5,0.6649384498596191,1.3833532333374023,0.3413658142089844,0.2946654260158539
0,nc02,rh,sbps,280.0,197.0,357.0,1.852,0.582,0.104,0.018,2.0,0.2,0.4963383376598358,0.9275818467140198,0.2548099756240845,0.37048742175102234
0,nc02,rh,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc02,rh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc02,rh,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc02,rh,x,77.0,63.0,249.0,3.575,0.46,0.084,0.016,0.0,0.1,-0.16307657957077026,0.028903568163514137,-0.08372016251087189,0.7150494456291199
0,nc02,rh,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc02,rh,isms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc02,rh,w,126.0,88.0,166.0,1.886,0.549,0.056,0.009,0.0,0.0,0.4738632142543793,0.8075592517852783,0.24327167868614197,0.37716513872146606
0,nc03,lh,POS,2012.0,1346.0,2099.0,1.936,0.536,0.087,0.015,10.0,1.1,0.5364478230476379,1.5494146347045898,0.2400752604007721,0.3872368335723877
0,nc03,lh,prculs,423.0,280.0,365.0,1.422,0.409,0.089,0.011,2.0,0.2,0.37356245517730713,1.1744908094406128,0.16717955470085144,0.2843879163265228
0,nc03,lh,prcus1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc03,lh,prcus2,145.0,106.0,346.0,3.502,0.952,0.081,0.012,0.0,0.1,-0.1837666928768158,0.04080013185739517,-0.08224068582057953,0.7003929615020752
0,nc03,lh,prcus3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc03,lh,MCGS,1274.0,884.0,1748.0,2.328,0.897,0.08,0.014,5.0,0.5,0.5377076268196106,1.5620640516281128,0.24063906073570251,0.4655039310455322
0,nc03,lh,sbps,105.0,77.0,291.0,3.965,0.38,0.085,0.009,0.0,0.0,-0.0045724958181381226,0.08815524727106094,-0.002046318491920829,0.7929983139038086
0,nc03,lh,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc03,lh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc03,lh,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc03,lh,x,74.0,61.0,196.0,3.001,0.277,0.058,0.009,0.0,0.0,-0.22795656323432922,-0.08140603452920914,-0.102016881108284,0.6001014113426208
0,nc03,lh,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc03,lh,isms,32.0,19.0,70.0,3.456,0.381,0.039,0.01,0.0,0.0,-0.4049747586250305,-0.36673662066459656,-0.18123742938041687,0.691164493560791
0,nc03,lh,w,374.0,252.0,450.0,1.781,0.449,0.041,0.004,0.0,0.1,0.3064064681529999,0.7184133529663086,0.1371253877878189,0.35624396800994873
0,nc03,rh,POS,1449.0,964.0,1590.0,1.966,0.588,0.075,0.013,6.0,0.6,0.5492236018180847,1.642749309539795,0.2875227928161621,0.3931003510951996
0,nc03,rh,prculs,612.0,413.0,670.0,1.771,0.752,0.082,0.011,3.0,0.2,0.2780606150627136,1.3690400123596191,0.1455668956041336,0.3541489243507385
0,nc03,rh,prcus1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc03,rh,prcus2,108.0,77.0,242.0,2.988,0.509,0.069,0.011,0.0,0.0,-0.3756502866744995,-0.21789780259132385,-0.19665582478046417,0.5975726246833801
0,nc03,rh,prcus3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc03,rh,MCGS,1637.0,1054.0,1390.0,1.393,0.412,0.064,0.008,4.0,0.5,0.5949978232383728,1.5223524570465088,0.31148600578308105,0.2785961925983429
0,nc03,rh,sbps,300.0,223.0,751.0,3.766,0.681,0.086,0.018,1.0,0.2,-0.030281493440270424,0.2392650693655014,-0.01585259661078453,0.7532656788825989
0,nc03,rh,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc03,rh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc03,rh,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc03,rh,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc03,rh,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc03,rh,isms,19.0,17.0,40.0,2.281,0.205,0.087,0.01,0.0,0.0,-0.38038840889930725,-0.3512381613254547,-0.19913630187511444,0.45628848671913147
0,nc03,rh,w,221.0,148.0,298.0,1.995,0.519,0.034,0.004,0.0,0.0,0.4367521107196808,0.6666202545166016,0.22864311933517456,0.399026095867157
0,nc04,lh,POS,1332.0,883.0,990.0,1.306,0.385,0.077,0.011,4.0,0.6,0.6348796486854553,1.4963805675506592,0.32332828640937805,0.261276513338089
0,nc04,lh,prculs,247.0,179.0,252.0,1.545,0.355,0.093,0.018,1.0,0.1,-0.27880799770355225,0.559344470500946,-0.14198991656303406,0.30891263484954834
0,nc04,lh,prcus1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc04,lh,prcus2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc04,lh,prcus3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc04,lh,MCGS,1421.0,959.0,1456.0,1.649,0.753,0.08,0.01,5.0,0.5,0.5328786373138428,1.428483486175537,0.2713817059993744,0.32984551787376404
0,nc04,lh,sbps,123.0,94.0,238.0,3.026,0.801,0.123,0.031,1.0,0.2,-0.0804659053683281,0.08495991677045822,-0.04097926989197731,0.6052054166793823
0,nc04,lh,2,71.0,52.0,128.0,2.041,0.61,0.092,0.019,0.0,0.1,0.0009815770899876952,0.11499585211277008,0.0004998916992917657,0.40818533301353455
0,nc04,lh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc04,lh,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc04,lh,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc04,lh,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc04,lh,isms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc04,lh,w,112.0,82.0,110.0,1.381,0.281,0.071,0.008,0.0,0.0,0.26012760400772095,0.7393012642860413,0.13247646391391754,0.2761612832546234
0,nc04,rh,POS,1366.0,927.0,1102.0,1.316,0.367,0.074,0.009,4.0,0.5,0.5198377966880798,1.2778962850570679,0.26165279746055603,0.26317036151885986
0,nc04,rh,prculs,179.0,134.0,204.0,1.51,0.379,0.096,0.015,1.0,0.1,-0.12659400701522827,0.531150758266449,-0.0637192502617836,0.3019264340400696
0,nc04,rh,prcus1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc04,rh,prcus2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc04,rh,prcus3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc04,rh,MCGS,1420.0,952.0,1312.0,1.461,0.492,0.07,0.009,4.0,0.5,0.5904675722122192,1.5444581508636475,0.29720330238342285,0.2922572195529938
0,nc04,rh,sbps,85.0,65.0,166.0,2.805,0.45,0.139,0.025,1.0,0.1,-0.2400648444890976,-0.10190136730670929,-0.12083317339420319,0.5609250068664551
0,nc04,rh,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc04,rh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc04,rh,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc04,rh,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc04,rh,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc04,rh,isms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc04,rh,w,157.0,120.0,220.0,1.804,0.37,0.052,0.006,0.0,0.0,0.36886510252952576,0.8795591592788696,0.18566292524337769,0.3608223795890808
0,nc05,lh,POS,1368.0,912.0,1204.0,1.572,0.668,0.081,0.009,6.0,0.6,0.3942408859729767,1.4230918884277344,0.19411787390708923,0.31431424617767334
0,nc05,lh,prculs,209.0,151.0,233.0,1.828,0.43,0.098,0.018,1.0,0.1,-0.2807154357433319,0.5401224493980408,-0.13821974396705627,0.36563992500305176
0,nc05,lh,prcus1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
