,sub,hemi,label,vertices,total_surface_area_(mm^2),total_gray_matter_volume_(mm^3),cortical_thickness_mean,cortical_thickness_std,rectified_mean_curvature,rectified_Gaussian_curvature,folding_index,intrinsic_curvature_index,sulcal_depth_mean,sulcal_depth_max,sulcal_depth_mean_pct,cortical_thickness_mean_pct
0,c14,lh,MCGS3,930.0,650.0,1110.0,1.951,0.795,0.084,0.011,4.0,0.4,0.7065941691398621,1.5374739170074463,0.38311663269996643,0.3902561068534851
0,c14,lh,MCGS2,103.0,72.0,200.0,2.604,0.833,0.072,0.017,0.0,0.0,-0.2204572558403015,0.01212468184530735,-0.11953232437372208,0.5207325220108032
0,c14,lh,MCGS1,435.0,300.0,686.0,2.349,0.701,0.093,0.018,1.0,0.3,0.3780962824821472,1.1345763206481934,0.20500448346138,0.4698847532272339
0,c14,rh,MCGS3,675.0,463.0,947.0,2.505,0.755,0.096,0.011,3.0,0.3,0.7494538426399231,1.4875831604003906,0.3780720829963684,0.5010809302330017
0,c14,rh,MCGS2,171.0,127.0,275.0,2.017,0.509,0.1,0.015,1.0,0.1,-0.24099840223789215,0.1855594515800476,-0.12157487869262695,0.40340521931648254
0,c14,rh,MCGS1,502.0,348.0,603.0,1.885,0.48,0.083,0.01,2.0,0.2,0.418888121843338,1.2630757093429565,0.21131373941898346,0.37702611088752747
0,c15,lh,MCGS3,634.0,443.0,638.0,1.546,0.501,0.078,0.008,2.0,0.2,0.7807450890541077,1.5503711700439453,0.4331517219543457,0.30927377939224243
0,c15,lh,MCGS2,228.0,156.0,259.0,1.64,0.377,0.074,0.007,1.0,0.1,0.07322729378938675,0.8610466122627258,0.04062598943710327,0.32797595858573914
0,c15,lh,MCGS1,150.0,107.0,248.0,2.292,0.548,0.056,0.007,0.0,0.0,0.32269394397735596,0.7327724695205688,0.1790282428264618,0.4583938717842102
0,c15,rh,MCGS3,858.0,584.0,1095.0,2.059,0.51,0.071,0.008,2.0,0.3,0.8208267688751221,1.6038798093795776,0.4275512993335724,0.4118577539920807
0,c15,rh,MCGS2,358.0,237.0,471.0,2.032,0.367,0.043,0.006,0.0,0.1,0.24642324447631836,1.0293790102005005,0.12835665047168732,0.40640732645988464
0,c15,rh,MCGS1,194.0,142.0,360.0,2.787,0.436,0.098,0.02,1.0,0.1,-0.11491822451353073,0.5061941742897034,-0.05985848605632782,0.557371973991394
0,c16,lh,MCGS3,987.0,679.0,1267.0,2.097,0.466,0.069,0.008,2.0,0.3,0.6477257609367371,1.4031767845153809,0.33111506700515747,0.4193250834941864
0,c16,lh,MCGS2,206.0,141.0,378.0,2.476,0.41,0.056,0.006,0.0,0.0,0.02933770790696144,0.7201327681541443,0.014997324906289577,0.4952816665172577
0,c16,lh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c16,rh,MCGS3,712.0,495.0,991.0,2.267,0.632,0.076,0.009,2.0,0.2,0.6201454997062683,1.4587833881378174,0.3018345534801483,0.4534313678741455
0,c16,rh,MCGS2,369.0,268.0,545.0,2.074,0.601,0.074,0.006,1.0,0.1,0.21834315359592438,1.0662286281585693,0.10627105832099915,0.4147395193576813
0,c16,rh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c17,lh,MCGS3,904.0,626.0,1005.0,1.7,0.441,0.078,0.011,3.0,0.4,0.645949125289917,1.5167162418365479,0.31488555669784546,0.3399655520915985
0,c17,lh,MCGS2,460.0,321.0,522.0,1.614,0.426,0.085,0.01,2.0,0.2,0.28027835488319397,1.056256890296936,0.1366293579339981,0.3227972984313965
0,c17,lh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c17,rh,MCGS3,1046.0,742.0,1333.0,1.974,0.627,0.077,0.009,3.0,0.4,0.676963210105896,1.522400140762329,0.33383744955062866,0.39488485455513
0,c17,rh,MCGS2,474.0,338.0,507.0,1.595,0.486,0.082,0.01,2.0,0.1,0.27329695224761963,1.0449711084365845,0.13477358222007751,0.3189929723739624
0,c17,rh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c18,lh,MCGS3,999.0,675.0,1329.0,2.115,0.705,0.074,0.008,3.0,0.3,0.5811033248901367,1.4513236284255981,0.24939997494220734,0.4230878949165344
0,c18,lh,MCGS2,194.0,129.0,275.0,1.992,0.525,0.072,0.009,1.0,0.1,0.018489927053451538,0.5915226936340332,0.007935568690299988,0.3984692692756653
0,c18,lh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c18,rh,MCGS3,1112.0,779.0,1728.0,2.52,0.715,0.08,0.011,4.0,0.4,0.6885485053062439,1.4891051054000854,0.2906915843486786,0.5040827393531799
0,c18,rh,MCGS2,433.0,297.0,578.0,1.98,0.434,0.059,0.007,1.0,0.1,0.28765735030174255,1.2621243000030518,0.12144327163696289,0.39607810974121094
0,c18,rh,MCGS1,89.0,63.0,148.0,2.715,0.261,0.086,0.009,0.0,0.0,0.3766774833202362,0.763888418674469,0.15902581810951233,0.5429598093032837
0,c19,lh,MCGS3,411.0,269.0,437.0,1.795,0.47,0.08,0.009,1.0,0.2,0.5240816473960876,1.3258706331253052,0.27084484696388245,0.3589673638343811
0,c19,lh,MCGS2,440.0,301.0,573.0,1.967,0.418,0.054,0.006,1.0,0.1,0.4016115069389343,1.193723440170288,0.20755238831043243,0.39340341091156006
0,c19,lh,MCGS1,39.0,31.0,99.0,2.783,0.448,0.076,0.009,0.0,0.0,0.42700815200805664,0.6978505253791809,0.22067734599113464,0.5565770268440247
0,c19,rh,MCGS3,351.0,250.0,573.0,2.495,0.514,0.08,0.01,1.0,0.1,0.3469066619873047,1.3226872682571411,0.17307934165000916,0.4989500641822815
0,c19,rh,MCGS2,636.0,428.0,714.0,1.803,0.41,0.066,0.008,1.0,0.2,0.5453769564628601,1.306357741355896,0.2721005082130432,0.3605603277683258
0,c19,rh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c20,lh,MCGS3,1002.0,697.0,986.0,1.627,0.669,0.083,0.01,4.0,0.4,0.598345935344696,1.5033704042434692,0.30999135971069336,0.3253801167011261
0,c20,lh,MCGS2,400.0,281.0,546.0,2.358,0.72,0.094,0.011,2.0,0.2,0.49893826246261597,1.1931458711624146,0.2584901750087738,0.4715753495693207
0,c20,lh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c20,rh,MCGS3,858.0,608.0,1005.0,2.005,0.624,0.092,0.01,4.0,0.4,0.8608210682868958,1.5720137357711792,0.43362683057785034,0.4010959565639496
0,c20,rh,MCGS2,273.0,192.0,301.0,1.698,0.477,0.068,0.007,1.0,0.1,0.32817304134368896,1.0269685983657837,0.16531267762184143,0.3395881652832031
0,c20,rh,MCGS1,62.0,47.0,124.0,2.798,0.481,0.084,0.013,0.0,0.0,0.3923565745353699,0.692787766456604,0.1976442039012909,0.5595094561576843
0,c21,lh,MCGS3,900.0,628.0,1253.0,2.183,0.648,0.081,0.012,2.0,0.4,0.6941083669662476,1.4624639749526978,0.3544607162475586,0.4365486800670624
0,c21,lh,MCGS2,434.0,324.0,727.0,2.474,0.436,0.067,0.009,1.0,0.2,0.5645014047622681,1.3017029762268066,0.28827428817749023,0.49473467469215393
