,sub,hemi,label,X,vertices,total_surface_area_.mm.2.,total_gray_matter_volume_.mm.3.,cortical_thickness_mean,cortical_thickness_std,rectified_mean_curvature,rectified_Gaussian_curvature,folding_index,intrinsic_curvature_index,sulcal_depth_mean,sulcal_depth_max,sulcal_depth_mean_pct,cortical_thickness_mean_pct,pres_abs,sulcal_depth_mm
962,108525,lh,prcus_p,0,208,159,355,2.54,0.392,0.143,0.026,2,0.3,0.255777567625046,0.713766038417816,0.139464005827904,0.507997155189514,present,9.09721867731079
963,108525,lh,spls,0,831,568,1358,2.679,0.436,0.107,0.021,4,0.7,0.367579609155655,0.963285803794861,0.200424581766129,0.535765707492828,present,12.3297015702806
964,108525,lh,sspls_d,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
965,108525,lh,sspls_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
966,108525,lh,w,0,145,104,252,2.478,0.275,0.083,0.011,0,0.1,0.419240474700928,0.692169666290283,0.228592917323112,0.495519608259201,present,9.8437899367402
967,108525,rh,icgs_p,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
968,108525,rh,ifrms,0,39,30,124,3.491,0.325,0.109,0.017,0,0,-0.0581567697227001,0.00772381667047739,-0.0319067388772964,0.698236465454102,present,1.76241903193624
969,108525,rh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
970,108525,rh,mcgs,0,1242,897,1909,2.325,0.426,0.098,0.013,5,0.8,0.498219132423401,1.17016494274139,0.273339629173279,0.464949518442154,present,13.6316957984852
971,108525,rh,pos,0,1446,1025,2260,2.553,0.455,0.106,0.02,7,1.2,0.691310703754425,1.53572404384613,0.379276096820831,0.51068252325058,present,20.679025410758
972,108525,rh,prculs_d,0,598,428,875,2.255,0.238,0.105,0.013,3,0.3,0.352968454360962,1.1277881860733,0.193650260567665,0.450925022363663,present,14.7186584856822
973,108525,rh,prculs_v,0,214,154,415,2.778,0.425,0.128,0.03,1,0.3,0.0368409976363182,0.322256624698639,0.0202121939510107,0.555587887763977,present,6.16214560730608
974,108525,rh,prcus_a,0,837,616,1400,2.45,0.303,0.095,0.015,3,0.6,0.421499490737915,1.1442528963089,0.231248676776886,0.489904165267944,present,12.6698356190891
975,108525,rh,prcus_i,0,184,142,391,2.867,0.333,0.139,0.028,2,0.2,-0.322658658027649,0.271714806556702,-0.177021309733391,0.573358058929443,present,5.82811976140128
976,108525,rh,prcus_p,0,214,160,348,2.572,0.335,0.143,0.02,2,0.2,-0.10834839195013,0.401214212179184,-0.0594435557723045,0.514483392238617,present,6.47657123980824
977,108525,rh,spls,0,439,294,840,3.055,0.461,0.106,0.027,2,0.4,0.413946360349655,1.12172055244446,0.227104797959328,0.611078143119812,present,11.787796971045
978,108525,rh,sspls_d,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
979,108525,rh,sspls_v,0,131,92,322,3.582,0.235,0.12,0.025,1,0.1,-0.0598455816507339,0.306964516639709,-0.032833281904459,0.716382205486298,present,2.81079852029671
980,108525,rh,w,0,85,67,172,2.42,0.308,0.079,0.013,0,0.1,0.394310981035233,0.70122617483139,0.216332152485847,0.48404660820961,present,11.3997158788939
981,108828,lh,icgs_p,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
982,108828,lh,ifrms,0,122,89,265,3.245,0.357,0.138,0.034,1,0.2,0.179152131080627,0.36010155081749,0.0967369377613068,0.649015784263611,present,4.17233424788285
983,108828,lh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
984,108828,lh,mcgs,0,1062,744,1575,2.33,0.365,0.118,0.022,6,1.1,0.462869584560394,1.19439768791199,0.249936118721962,0.466030210256577,present,14.6310510439281
985,108828,lh,pos,0,1647,1187,2407,2.322,0.425,0.108,0.018,9,1.3,0.60693347454071,1.53092074394226,0.327726393938065,0.464346587657928,present,21.7472639921929
986,108828,lh,prculs_d,0,122,85,212,2.554,0.237,0.105,0.01,1,0,0.148459315299988,0.62516838312149,0.0801637098193169,0.510794043540955,present,10.4629767397338
987,108828,lh,prculs_v,0,69,46,134,3.055,0.284,0.121,0.02,0,0.1,-0.172792702913284,0.158440753817558,-0.0933030322194099,0.611028254032135,present,4.65719790077737
988,108828,lh,prcus_a,0,101,77,198,2.587,0.223,0.142,0.014,1,0.1,0.312350004911423,0.651279389858246,0.168659910559654,0.51739901304245,present,5.50365498624663
989,108828,lh,prcus_i,0,597,421,1019,2.627,0.338,0.111,0.022,3,0.5,0.327391415834427,1.20881152153015,0.176781833171844,0.525418162345886,present,12.9154715683912
990,108828,lh,prcus_p,0,759,526,1126,2.287,0.287,0.097,0.015,3,0.5,0.01092797704041,0.539222300052643,0.005900789052248,0.457440316677094,present,10.812841053248
991,108828,lh,spls,0,994,705,1532,2.532,0.418,0.123,0.025,6,1.1,0.56393438577652,1.26859283447266,0.304508179426193,0.506395995616913,present,13.6453248121327
992,108828,lh,sspls_d,0,89,74,255,3.513,0.476,0.142,0.053,1,0.1,0.145485177636147,0.289748340845108,0.0785577520728111,0.702546954154968,present,4.1043600839884
993,108828,lh,sspls_v,0,108,75,204,3.143,0.49,0.158,0.047,1,0.2,-0.239056035876274,-0.0365953780710697,-0.129083290696144,0.628616750240326,present,3.45259730524941
994,108828,lh,w,0,156,112,258,2.301,0.397,0.061,0.008,0,0.1,0.50619900226593,0.891605138778687,0.273332744836807,0.460187017917633,present,11.9241239471705
995,108828,rh,icgs_p,0,16,14,42,2.689,0.179,0.133,0.019,0,0,-0.152017205953598,-0.117169044911861,-0.0834505185484886,0.537847280502319,present,1.29501995413265
996,108828,rh,ifrms,0,96,73,277,3.826,0.523,0.146,0.029,1,0.1,-0.00179926992859691,0.18191896378994,-0.000987717765383422,0.765252530574799,present,0.94719547535029
997,108828,rh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
998,108828,rh,mcgs,0,1028,736,1616,2.372,0.499,0.1,0.015,5,0.7,0.445895612239838,1.41183793544769,0.244776353240013,0.474372118711472,present,14.5979031099576
999,108828,rh,pos,0,2255,1582,3172,2.366,0.441,0.117,0.021,16,2,0.622498869895935,1.65940368175507,0.341723561286926,0.473122596740723,present,19.6615648993351
1000,108828,rh,prculs_d,0,470,322,653,2.045,0.299,0.095,0.011,2,0.2,0.293685793876648,0.809692084789276,0.161220118403435,0.408981025218964,present,13.8563533905241
1001,108828,rh,prculs_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1002,108828,rh,prcus_a,0,253,188,448,2.563,0.268,0.124,0.019,2,0.2,0.254242062568665,0.680208683013916,0.139567300677299,0.512632608413696,present,6.74387883062798
1003,108828,rh,prcus_i,0,677,496,1129,2.39,0.324,0.114,0.017,4,0.5,0.295897901058197,0.866422533988953,0.162434458732605,0.477989017963409,present,9.51453198631715
1004,108828,rh,prcus_p,0,363,292,723,2.738,0.29,0.142,0.022,3,0.4,-0.2103570997715,0.190660864114761,-0.115476466715336,0.547501564025879,present,4.03511645406257
1005,108828,rh,spls,0,952,674,1575,2.624,0.306,0.118,0.024,6,0.9,0.332725077867508,0.949838101863861,0.182650908827782,0.524750053882599,present,9.6392275940843
1006,108828,rh,sspls_d,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1007,108828,rh,sspls_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1008,108828,rh,w,0,83,59,155,2.541,0.372,0.07,0.01,0,0,0.545007109642029,0.810928165912628,0.299184113740921,0.508273780345917,present,12.7198214539256
1009,109123,lh,icgs_p,0,47,29,107,2.944,0.237,0.092,0.015,0,0,-0.142873048782349,-0.0776984989643097,-0.0781312435865402,0.588709890842438,present,2.71526008326973
1010,109123,lh,ifrms,0,87,68,250,3.527,0.249,0.148,0.021,1,0.1,-0.0305807832628489,0.170961529016495,-0.0167233422398567,0.705372035503387,present,2.51532970660627
1011,109123,lh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1012,109123,lh,mcgs,0,1251,901,1905,2.351,0.467,0.107,0.018,6,1.1,0.433198362588882,1.38710403442383,0.236897930502892,0.470290035009384,present,16.2502641229449
1013,109123,lh,pos,0,1861,1314,2852,2.538,0.409,0.106,0.017,9,1.4,0.65748393535614,1.62732231616974,0.359550267457962,0.507627487182617,present,22.9521721751008
1014,109123,lh,prculs_d,0,1088,778,1656,2.361,0.285,0.097,0.019,5,0.9,0.271820664405823,1.01171839237213,0.148647248744965,0.47225221991539,present,18.7060529936859
1015,109123,lh,prculs_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1016,109123,lh,prcus_a,0,21,15,34,2.95,0.259,0.085,0.018,0,0,0.00763761205598712,0.192395091056824,0.00417668744921684,0.589970588684082,present,4.84808610220656
1017,109123,lh,prcus_i,0,364,256,609,2.406,0.297,0.098,0.013,2,0.2,0.146014362573624,0.761842310428619,0.0798490941524506,0.481249034404755,present,9.75055876605577
1018,109123,lh,prcus_p,0,31,27,83,2.52,0.269,0.068,0.008,0,0,-0.329260766506195,-0.285316467285156,-0.180058822035789,0.503924667835236,present,2.0317832108319
1019,109123,lh,spls,0,499,346,877,2.788,0.425,0.106,0.02,3,0.4,0.290268987417221,0.874586045742035,0.158735871315002,0.557675659656525,present,10.8401960254553
1020,109123,lh,sspls_d,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1021,109123,lh,sspls_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1022,109123,lh,w,0,323,231,521,2.38,0.532,0.128,0.026,3,0.4,0.278263062238693,1.01053440570831,0.152170330286026,0.476070165634155,present,13.8822353400205
1023,109123,rh,icgs_p,0,58,38,163,3.593,0.285,0.12,0.018,0,0,0.0150382295250893,0.144238457083702,0.0082031013444066,0.718539595603943,present,1.09971067385923
1024,109123,rh,ifrms,0,153,118,418,3.488,0.489,0.099,0.022,1,0.1,0.256835550069809,0.82051545381546,0.140099465847015,0.697630643844604,present,7.16309660037778
1025,109123,rh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1026,109123,rh,mcgs,0,1212,849,1718,2.223,0.403,0.091,0.012,5,0.7,0.517517149448395,1.44700825214386,0.282296866178513,0.444529414176941,present,16.5718605107416
1027,109123,rh,pos,0,1954,1428,3010,2.482,0.492,0.112,0.017,11,1.5,0.764910578727722,1.51789891719818,0.417245835065842,0.496379256248474,present,22.3775200353125
1028,109123,rh,prculs_d,0,860,610,1247,2.263,0.369,0.097,0.012,4,0.4,0.417856842279434,1.12510895729065,0.227933868765831,0.452505558729172,present,18.9250715110225
1029,109123,rh,prculs_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1030,109123,rh,prcus_a,0,121,94,229,2.29,0.35,0.133,0.017,1,0.1,0.231070220470428,0.560764670372009,0.126044914126396,0.458057403564453,present,7.33716479999473
1031,109123,rh,prcus_i,0,608,435,988,2.375,0.346,0.111,0.016,4,0.5,0.214890629053116,0.819719970226288,0.117219224572182,0.474979013204575,present,9.83378514507975
1032,109123,rh,prcus_p,0,214,160,366,2.35,0.518,0.15,0.028,2,0.3,-0.396447569131851,-0.117558427155018,-0.216255515813828,0.470028400421143,present,3.94617267866607
1033,109123,rh,spls,0,695,500,1236,2.725,0.457,0.107,0.017,3,0.6,0.384601533412933,1.10510671138763,0.209793657064438,0.544998347759247,present,12.5773685876356
1034,109123,rh,sspls_d,0,54,33,124,3.616,0.253,0.104,0.024,0,0.1,-0.159163892269135,-0.0682677924633026,-0.0868212282657623,0.723137676715851,present,0.769519491152927
1035,109123,rh,sspls_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1036,109123,rh,w,0,154,109,238,2.28,0.255,0.072,0.01,0,0.1,0.506936430931091,0.944958984851837,0.276525259017944,0.455937564373016,present,11.5875705309106
1037,109325,lh,icgs_p,0,50,41,154,3.076,0.359,0.118,0.014,0,0,-0.153700575232506,-0.0977550894021988,-0.0908890888094902,0.615257918834686,present,2.09412606739795
1038,109325,lh,ifrms,0,92,73,285,4.01,0.354,0.14,0.022,1,0.1,-0.0558111108839512,0.04707021266222,-0.0330032706260681,0.801998794078827,present,2.95322978313246
1039,109325,lh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1040,109325,lh,mcgs,0,1103,765,1665,2.466,0.432,0.095,0.014,6,0.6,0.418348014354706,1.16900634765625,0.247385367751122,0.493149131536484,present,14.2676342197766
1041,109325,lh,pos,0,1198,872,2023,2.738,0.589,0.115,0.02,6,1.2,0.608189284801483,1.36237478256226,0.359645873308182,0.54753166437149,present,18.533881746588
1042,109325,lh,prculs_d,0,549,393,880,2.301,0.214,0.087,0.01,2,0.2,0.186086773872375,0.916987121105194,0.110040329396725,0.460152268409729,present,15.9360193802244
1043,109325,lh,prculs_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1044,109325,lh,prcus_a,0,98,67,191,2.96,0.423,0.097,0.01,1,0,0.193259060382843,0.5138059258461,0.114281579852104,0.591984331607819,present,9.68405831793386
1045,109325,lh,prcus_i,0,625,454,1029,2.485,0.366,0.112,0.018,3,0.6,0.276397407054901,0.767770826816559,0.163444504141808,0.497064560651779,present,10.8768275219351
1046,109325,lh,prcus_p,0,607,447,1032,2.434,0.443,0.11,0.015,4,0.4,-0.0630289167165756,0.452355414628983,-0.037271436303854,0.486875921487808,present,9.04864582592033
1047,109325,lh,spls,0,660,451,1062,2.67,0.418,0.103,0.02,3,0.5,0.4117291867733,1.02616202831268,0.243471413850784,0.533911228179932,present,12.4504051489791
1048,109325,lh,sspls_d,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1049,109325,lh,sspls_v,0,77,51,161,3.144,0.331,0.09,0.021,0,0.1,-0.167425349354744,0.0767335370182991,-0.0990050807595253,0.628753781318665,present,4.38729341203822
1050,109325,lh,w,0,183,123,285,2.474,0.306,0.063,0.008,0,0.1,0.404281914234161,0.832732617855072,0.239067539572716,0.494703501462936,present,10.9667102153446
1051,109325,rh,icgs_p,0,9,5,23,3.233,0.155,0.08,0.01,0,0,-0.215100049972534,-0.197955295443535,-0.123019367456436,0.646515250205994,present,0.994391090976326
1052,109325,rh,ifrms,0,92,67,270,3.756,0.431,0.125,0.022,1,0.1,-0.0358057804405689,0.116645030677319,-0.020477931946516,0.751150727272034,present,2.12738786640594
1053,109325,rh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1054,109325,rh,mcgs,0,1201,874,2019,2.576,0.471,0.099,0.014,5,0.8,0.394377201795578,1.20009517669678,0.225551024079323,0.515140116214752,present,13.7273425983088
1055,109325,rh,pos,0,2013,1456,3327,2.632,0.452,0.111,0.019,11,1.7,0.573872148990631,1.4292254447937,0.328207224607468,0.526466488838196,present,21.2130572965358
1056,109325,rh,prculs_d,0,369,286,652,2.498,0.312,0.122,0.015,2,0.3,0.144807606935501,0.622082829475403,0.0828179344534874,0.499691754579544,present,13.0865815941313
1057,109325,rh,prculs_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1058,109325,rh,prcus_a,0,392,287,738,2.676,0.242,0.103,0.013,2,0.2,0.133722856640816,0.748683273792267,0.0764783695340157,0.535299479961395,present,8.58197892307479
1059,109325,rh,prcus_i,0,182,129,373,3.29,0.229,0.128,0.02,2,0.2,-0.252162605524063,0.123541824519634,-0.14421609044075,0.658058762550354,present,2.8617917195379
1060,109325,rh,prcus_p,0,168,113,330,3.351,0.253,0.122,0.017,1,0.2,-0.0222051255404949,0.281423091888428,-0.0126994904130697,0.670188128948212,present,2.84531005111113
1061,109325,rh,spls,0,670,464,1240,2.939,0.415,0.108,0.022,3,0.6,0.35315465927124,0.837178409099579,0.201975151896477,0.587820291519165,present,10.3177766190783
1062,109325,rh,sspls_d,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1063,109325,rh,sspls_v,0,43,31,117,3.424,0.138,0.096,0.016,0,0,-0.274154216051102,0.00721477577462792,-0.15679344534874,0.68477588891983,present,2.51417809954442
1064,109325,rh,w,0,148,98,258,2.604,0.346,0.081,0.012,0,0.1,0.28615790605545,0.547897338867188,0.163658574223518,0.520716965198517,present,8.59999795536628
1065,109830,lh,icgs_p,0,23,14,48,2.595,0.265,0.091,0.013,0,0,-0.113420054316521,-0.0322657935321331,-0.0597405917942524,0.518914222717285,present,2.69932574694973
1066,109830,lh,ifrms,0,111,81,281,3.432,0.369,0.132,0.029,1,0.1,0.0960337147116661,0.222367271780968,0.0505828782916069,0.686352789402008,present,2.91356800840341
1067,109830,lh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1068,109830,lh,mcgs,0,918,671,1308,2.231,0.415,0.104,0.015,5,0.7,0.489090412855148,1.19903302192688,0.257613658905029,0.446238994598389,present,14.7760051829829
1069,109830,lh,pos,0,776,565,1172,2.489,0.402,0.125,0.024,5,0.8,0.835529446601868,1.26049768924713,0.440089970827103,0.497772127389908,present,17.8137968598379
1070,109830,lh,prculs_d,0,901,658,1285,2.252,0.499,0.127,0.019,7,0.8,0.458650708198547,1.26048195362091,0.241580456495285,0.450304687023163,present,15.1369413817396
1071,109830,lh,prculs_v,0,25,17,49,2.219,0.253,0.092,0.013,0,0,-0.250084966421127,-0.101004771888256,-0.131724715232849,0.443762063980103,present,3.2679437075908
1072,109830,lh,prcus_a,0,440,322,643,2.203,0.302,0.118,0.018,2,0.4,0.442600190639496,1.05532503128052,0.233126312494278,0.440572500228882,present,12.4220372963983
1073,109830,lh,prcus_i,0,173,118,261,2.4,0.487,0.13,0.018,2,0.2,-0.24734166264534,0.11013338714838,-0.130279779434204,0.480090796947479,present,3.96700139527518
1074,109830,lh,prcus_p,0,224,157,423,2.717,0.403,0.119,0.021,1,0.2,0.188998609781265,0.780712246894836,0.0995493307709694,0.543498814105988,present,9.38931327091529
1075,109830,lh,spls,0,446,315,728,2.632,0.355,0.124,0.025,3,0.5,0.353961855173111,1.08074307441711,0.186438754200935,0.526412606239319,present,11.443963240809
1076,109830,lh,sspls_d,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1077,109830,lh,sspls_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1078,109830,lh,w,0,121,89,201,2.24,0.32,0.087,0.011,0,0.1,0.398117035627365,0.639844000339508,0.209696128964424,0.447916448116302,present,9.82904729580996
1079,109830,rh,icgs_p,0,88,67,252,3.746,0.408,0.159,0.04,1,0.1,0.106310583651066,0.371477276086807,0.0567026697099209,0.749215185642242,present,2.64668816222652
1080,109830,rh,ifrms,0,112,76,251,3.473,0.533,0.153,0.025,1,0.2,0.0902504771947861,0.340452522039413,0.0481367111206055,0.694644510746002,present,1.24299888430354
1081,109830,rh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1082,109830,rh,mcgs,0,1091,783,1505,2.118,0.345,0.103,0.018,6,0.8,0.580423295497894,1.31501376628876,0.309579193592072,0.423656731843948,present,13.4742911530028
1083,109830,rh,pos,0,1114,779,1655,2.506,0.417,0.117,0.025,7,1.2,0.835447788238525,1.42976868152618,0.44560107588768,0.501171767711639,present,19.323401782173
1084,109830,rh,prculs_d,0,878,641,1193,2.071,0.426,0.112,0.016,5,0.6,0.435592740774155,1.36348843574524,0.232331246137619,0.414226710796356,present,15.8248156136595
1085,109830,rh,prculs_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1086,109830,rh,prcus_a,0,65,46,113,2.66,0.41,0.114,0.012,1,0,0.420943468809128,0.675547122955322,0.224517792463303,0.532054901123047,present,7.67095435220789
1087,109830,rh,prcus_i,0,389,273,611,2.41,0.291,0.103,0.02,2,0.2,-0.0170387029647827,0.762668192386627,-0.00908790342509747,0.481931030750275,present,8.75497271072589
1088,109830,rh,prcus_p,0,39,26,80,2.651,0.286,0.11,0.021,0,0.1,-0.323654234409332,-0.0485020652413368,-0.172626808285713,0.530292332172394,present,2.06376059208048
1089,109830,rh,spls,0,430,314,730,2.576,0.373,0.128,0.025,3,0.5,0.429474622011185,1.02365934848785,0.229068025946617,0.515107929706573,present,9.52711423431494
1090,109830,rh,sspls_d,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1091,109830,rh,sspls_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1092,109830,rh,w,0,148,101,213,2.15,0.313,0.125,0.016,1,0.2,0.347497493028641,0.783975481987,0.185344070196152,0.430028766393661,present,9.73653464500659
1093,110007,lh,icgs_p,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1094,110007,lh,ifrms,0,13,9,27,2.825,0.202,0.119,0.024,0,0,-0.0104903029277921,0.0284943990409374,-0.00569095276296139,0.565023958683014,present,1.39268605966808
1095,110007,lh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1096,110007,lh,mcgs,0,830,603,1226,2.227,0.325,0.107,0.014,5,0.6,0.443531632423401,1.19195556640625,0.240614399313927,0.445363759994507,present,12.5701725749765
1097,110007,lh,pos,0,957,663,1309,2.319,0.455,0.106,0.018,5,0.7,0.662220239639282,1.32773673534393,0.359252154827118,0.463827431201935,present,15.0242835140261
1098,110007,lh,prculs_d,0,260,195,416,2.073,0.381,0.133,0.017,2,0.2,0.157817080616951,0.915585279464722,0.0856152251362801,0.414597392082214,present,9.68343817430586
1099,110007,lh,prculs_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1100,110007,lh,prcus_a,0,481,388,810,2.197,0.239,0.117,0.018,3,0.4,0.245394513010979,0.971635580062866,0.13312566280365,0.439301520586014,present,11.5370658124927
1101,110007,lh,prcus_i,0,293,212,449,2.388,0.404,0.134,0.023,2,0.3,-0.11503080278635,0.218379303812981,-0.0624038130044937,0.477660626173019,present,6.59056942590333
1102,110007,lh,prcus_p,0,115,79,265,3.187,0.267,0.133,0.022,1,0.1,0.177993014454842,0.587082862854004,0.0965605974197388,0.637411653995514,present,3.78591892469373
1103,110007,lh,spls,0,586,409,1035,2.819,0.491,0.128,0.028,4,0.7,0.385160535573959,1.06264269351959,0.208948269486427,0.563749313354492,present,11.4414297746367
1104,110007,lh,sspls_d,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1105,110007,lh,sspls_v,0,24,17,56,2.983,0.223,0.132,0.035,0,0,-0.336602717638016,-0.254377245903015,-0.182605817914009,0.596601545810699,present,1.37839508593289
1106,110007,lh,w,0,54,32,87,2.636,0.146,0.045,0.006,0,0,0.418151885271072,0.613386988639832,0.226845949888229,0.527298867702484,present,9.77837315908909
1107,110007,rh,icgs_p,0,30,24,81,3.006,0.369,0.14,0.021,0,0,0.0300371926277876,0.133136555552483,0.0155928079038858,0.601209938526154,present,1.39429891662326
1108,110007,rh,ifrms,0,32,25,106,3.108,0.333,0.153,0.028,0,0.1,-0.0470952019095421,0.0166718419641256,-0.0244479067623615,0.621626615524292,present,0.565081363462128
1109,110007,rh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1110,110007,rh,mcgs,0,1264,898,1869,2.323,0.345,0.111,0.018,7,1.1,0.391077697277069,1.08529210090637,0.203014984726906,0.464681059122086,present,11.4530588011058
1111,110007,rh,pos,0,1199,826,1591,2.275,0.574,0.123,0.028,10,1.4,0.589408397674561,1.4772253036499,0.305971741676331,0.45505627989769,present,16.3838711431965
1112,110007,rh,prculs_d,0,275,201,441,2.264,0.264,0.096,0.016,1,0.2,0.362838298082352,0.929677724838257,0.188355401158333,0.452705591917038,present,11.3348064623591
1113,110007,rh,prculs_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1114,110007,rh,prcus_a,0,106,82,171,2.284,0.216,0.117,0.016,1,0.1,0.294679343700409,0.65391606092453,0.152972996234894,0.456716567277908,present,7.64622941309814
1115,110007,rh,prcus_i,0,502,368,830,2.415,0.273,0.129,0.026,4,0.6,-0.0178328584879637,0.634934902191162,-0.00925733894109726,0.483041137456894,present,8.84571691117712
1116,110007,rh,prcus_p,0,323,234,497,2.213,0.41,0.111,0.016,2,0.2,0.0202867724001408,0.664784073829651,0.0105312103405595,0.442510843276978,present,9.09984815988019
1117,110007,rh,spls,0,312,209,545,2.661,0.441,0.117,0.025,2,0.4,0.161239311099052,0.630935192108154,0.0837020128965378,0.5321284532547,present,7.49017649786459
1118,110007,rh,sspls_d,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1119,110007,rh,sspls_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1120,110007,rh,w,0,125,96,224,2.38,0.522,0.131,0.022,0,0.2,0.574311852455139,0.810356855392456,0.29813489317894,0.476014196872711,present,8.28031097398483
1121,110411,lh,icgs_p,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1122,110411,lh,ifrms,0,126,83,266,3.732,0.303,0.128,0.024,1,0.1,0.0668865665793419,0.205688625574112,0.0362326242029667,0.746320843696594,present,2.41646574656285
1123,110411,lh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1124,110411,lh,mcgs,0,1315,920,1784,2.152,0.326,0.096,0.015,6,0.9,0.550449669361115,1.33830678462982,0.29817995429039,0.430381298065186,present,14.6662703084529
1125,110411,lh,pos,0,1390,982,1942,2.261,0.376,0.123,0.026,9,1.7,0.545237958431244,1.35745298862457,0.295356810092926,0.452245473861694,present,16.6402155885446
1126,110411,lh,prculs_d,0,501,362,701,2.02,0.297,0.094,0.014,2,0.3,0.157504662871361,0.804859697818756,0.0853206962347031,0.403984755277634,present,13.8128040789434
1127,110411,lh,prculs_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
1128,110411,lh,prcus_a,0,20,10,32,2.602,0.125,0.126,0.028,0,0,-0.304067432880402,-0.137636795639992,-0.164714097976685,0.520456671714783,present,1.76175692314277
1129,110411,lh,prcus_i,0,705,522,1067,2.12,0.34,0.116,0.018,4,0.6,0.217008337378502,1.00644588470459,0.11755395680666,0.423985809087753,present,12.2011566704871
1130,110411,lh,prcus_p,0,35,31,95,2.508,0.254,0.184,0.029,0,0.1,-0.280626833438873,-0.191768392920494,-0.152016311883926,0.501645863056183,present,0.94448394072831
1131,110411,lh,spls,0,741,527,1135,2.501,0.458,0.128,0.028,5,0.9,0.379530370235443,1.11260950565338,0.205592557787895,0.5001620054245,present,12.6781348434801
1132,110411,lh,sspls_d,0,52,40,145,3.003,0.164,0.145,0.033,0,0.1,-0.247337728738785,0.0398428030312061,-0.133983477950096,0.600679337978363,present,1.8979256896136
