"","sub","hemi","label","X","vertices","total_surface_area_.mm.2.","total_gray_matter_volume_.mm.3.","cortical_thickness_mean","cortical_thickness_std","rectified_mean_curvature","rectified_Gaussian_curvature","folding_index","intrinsic_curvature_index","sulcal_depth_mean","sulcal_depth_max","sulcal_depth_mean_pct","cortical_thickness_mean_pct","pres_abs","sulcal_depth_mm"
"867","nc03","rh","sspls_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"868","nc03","rh","w",0,221,148,298,1.995,0.519,0.034,0.004,0,0,0.436752110719681,0.666620254516602,0.228643119335175,0.399026095867157,"present",10.8612417614262
"869","nc04","lh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"870","nc04","lh","ifrms",0,71,52,128,2.041,0.61,0.092,0.019,0,0.1,0.000981577089987695,0.11499585211277,0.000499891699291766,0.408185333013535,"present",4.72734734492228
"871","nc04","lh","isms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"872","nc04","lh","mcgs",0,1421,959,1456,1.649,0.753,0.08,0.01,5,0.5,0.532878637313843,1.42848348617554,0.271381705999374,0.329845517873764,"present",16.8400392610046
"873","nc04","lh","pos",0,1332,883,990,1.306,0.385,0.077,0.011,4,0.6,0.634879648685455,1.49638056755066,0.323328286409378,0.261276513338089,"present",17.0534080506899
"874","nc04","lh","prculs_d",0,247,179,252,1.545,0.355,0.093,0.018,1,0.1,-0.278807997703552,0.559344470500946,-0.141989916563034,0.308912634849548,"present",12.5689434449459
"875","nc04","lh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"876","nc04","lh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"877","nc04","lh","prcus_i",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"878","nc04","lh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"879","nc04","lh","spls",0,123,94,238,3.026,0.801,0.123,0.031,1,0.2,-0.0804659053683281,0.0849599167704582,-0.0409792698919773,0.605205416679382,"present",2.42454472532957
"880","nc04","lh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"881","nc04","lh","sspls_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"882","nc04","lh","w",0,112,82,110,1.381,0.281,0.071,0.008,0,0,0.260127604007721,0.739301264286041,0.132476463913918,0.276161283254623,"present",10.155000688681
"883","nc04","rh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"884","nc04","rh","ifrms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"885","nc04","rh","isms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"886","nc04","rh","mcgs",0,1420,952,1312,1.461,0.492,0.07,0.009,4,0.5,0.590467572212219,1.54445815086365,0.297203302383423,0.292257219552994,"present",17.3665505473974
"887","nc04","rh","pos",0,1366,927,1102,1.316,0.367,0.074,0.009,4,0.5,0.51983779668808,1.27789628505707,0.261652797460556,0.26317036151886,"present",15.043476446926
"888","nc04","rh","prculs_d",0,179,134,204,1.51,0.379,0.096,0.015,1,0.1,-0.126594007015228,0.531150758266449,-0.0637192502617836,0.30192643404007,"present",8.11327852578698
"889","nc04","rh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"890","nc04","rh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"891","nc04","rh","prcus_i",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"892","nc04","rh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"893","nc04","rh","spls",0,85,65,166,2.805,0.45,0.139,0.025,1,0.1,-0.240064844489098,-0.101901367306709,-0.120833173394203,0.560925006866455,"present",2.0414861056539
"894","nc04","rh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"895","nc04","rh","sspls_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"896","nc04","rh","w",0,157,120,220,1.804,0.37,0.052,0.006,0,0,0.368865102529526,0.87955915927887,0.185662925243378,0.360822379589081,"present",10.1684080309382
"897","nc05","lh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"898","nc05","lh","ifrms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"899","nc05","lh","isms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"900","nc05","lh","mcgs",0,1365,926,1446,1.793,0.764,0.084,0.01,6,0.6,0.559516668319702,1.40532970428467,0.275496989488602,0.358621388673782,"present",15.9527343212396
"901","nc05","lh","pos",0,1368,912,1204,1.572,0.668,0.081,0.009,6,0.6,0.394240885972977,1.42309188842773,0.194117873907089,0.314314246177673,"present",15.437106899275
"902","nc05","lh","prculs_d",0,209,151,233,1.828,0.43,0.098,0.018,1,0.1,-0.280715435743332,0.540122449398041,-0.138219743967056,0.365639925003052,"present",11.0307202473296
"903","nc05","lh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"904","nc05","lh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"905","nc05","lh","prcus_i",0,59,48,182,3.596,0.397,0.109,0.01,0,0,-0.298330217599869,-0.0802767053246498,-0.146892994642258,0.719202160835266,"present",3.03002057671833
"906","nc05","lh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"907","nc05","lh","spls",0,160,102,331,3.139,1.017,0.091,0.013,1,0.1,-0.0535150989890099,0.084325335919857,-0.0263499729335308,0.627742528915405,"present",3.9720773401804
"908","nc05","lh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"909","nc05","lh","sspls_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"910","nc05","lh","w",0,110,76,101,1.349,0.235,0.044,0.004,0,0,0.390865981578827,0.700615465641022,0.192456111311913,0.269852161407471,"present",10.8028546211376
"911","nc05","rh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"912","nc05","rh","ifrms",0,23,22,92,3.301,0.326,0.122,0.019,0,0,-0.0742840394377708,0.019721619784832,-0.037206694483757,0.660272240638733,"present",1.28498377279369
"913","nc05","rh","isms",0,46,32,164,3.991,0.636,0.068,0.022,0,0,-0.441531151533127,-0.2384123057127,-0.221149981021881,0.798210382461548,"present",0.44010104837702
"914","nc05","rh","mcgs",0,1091,723,1022,1.557,0.547,0.072,0.01,3,0.4,0.475053519010544,1.48412573337555,0.237940385937691,0.311351954936981,"present",15.5954534199383
"915","nc05","rh","pos",0,1662,1126,1887,1.947,0.534,0.085,0.014,6,0.8,0.569952547550201,1.66459500789642,0.285472482442856,0.389442384243011,"present",18.3448086373257
"916","nc05","rh","prculs_d",0,165,128,221,1.761,0.469,0.106,0.01,1,0.1,0.217591255903244,0.776602983474731,0.108985103666782,0.352155655622482,"present",10.8791866887163
"917","nc05","rh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"918","nc05","rh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"919","nc05","rh","prcus_i",0,133,98,288,3.257,0.599,0.095,0.01,1,0.1,-0.366210639476776,-0.0542834214866161,-0.183424174785614,0.651430010795593,"present",2.44343366112167
"920","nc05","rh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"921","nc05","rh","spls",0,151,102,355,3.793,0.821,0.1,0.018,1,0.1,-0.0771118402481079,0.133266523480415,-0.0386230573058128,0.75856751203537,"present",2.23500224605414
"922","nc05","rh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"923","nc05","rh","sspls_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"924","nc05","rh","w",0,149,102,160,1.628,0.362,0.044,0.005,0,0,0.42320591211319,0.744044065475464,0.211971417069435,0.325697481632233,"present",11.3402221603644
"925","nc06","lh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"926","nc06","lh","ifrms",0,66,50,187,3.565,0.739,0.092,0.011,0,0,-0.0371111296117306,0.0452401824295521,-0.0189026147127151,0.713043749332428,"present",2.49600687570113
"927","nc06","lh","isms",0,73,59,225,4.158,0.516,0.13,0.02,0,0.1,-0.40097314119339,-0.287199825048447,-0.204236343502998,0.831502616405487,"present",2.20250515124538
"928","nc06","lh","mcgs",0,1480,1052,2093,2.405,0.799,0.087,0.013,6,0.7,0.504119515419006,1.5711555480957,0.256774067878723,0.480991929769516,"present",15.1020263363604
"929","nc06","lh","pos",0,1800,1264,1794,1.853,0.545,0.104,0.022,13,1.3,0.465621799230576,1.62271177768707,0.237165227532387,0.370612382888794,"present",19.1953833808222
"930","nc06","lh","prculs_d",0,600,415,712,1.892,0.856,0.086,0.009,3,0.2,0.493383795022964,1.43536603450775,0.251305788755417,0.378429979085922,"present",17.5026291247065
"931","nc06","lh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"932","nc06","lh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"933","nc06","lh","prcus_i",0,193,142,491,4.013,0.432,0.082,0.014,1,0.1,-0.0882374867796898,0.292956620454788,-0.0449439026415348,0.802595615386963,"present",3.89238960338637
"934","nc06","lh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"935","nc06","lh","spls",0,380,260,837,3.457,0.763,0.073,0.011,1,0.1,0.198854550719261,0.575901210308075,0.101286880671978,0.691440284252167,"present",8.25244293715205
"936","nc06","lh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"937","nc06","lh","sspls_v",0,23,26,99,3.631,0.248,0.08,0.006,0,0,-0.329032182693481,-0.247277215123177,-0.167593076825142,0.726203739643097,"present",2.20784462466102
"938","nc06","lh","w",0,273,198,479,3.016,0.603,0.077,0.013,1,0.1,0.527494788169861,1.06187915802002,0.268680334091187,0.603163778781891,"present",12.2919080406613
"939","nc06","rh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"940","nc06","rh","ifrms",0,37,29,104,3.667,0.197,0.048,0.015,0,0,0.00684908125549555,0.163614109158516,0.00359080685302615,0.733348190784454,"present",2.21994689304396
"941","nc06","rh","isms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"942","nc06","rh","mcgs",0,1114,780,1469,2.172,0.726,0.078,0.011,3,0.5,0.535867631435394,1.31277799606323,0.280942291021347,0.43437334895134,"present",16.3973501069973
"943","nc06","rh","pos",0,1472,1042,2006,2.324,0.808,0.094,0.021,8,1.2,0.624026834964752,1.48419725894928,0.327162027359009,0.464832544326782,"present",20.222107763444
"944","nc06","rh","prculs_d",0,491,331,579,2.004,0.541,0.092,0.011,3,0.2,0.392973810434341,1.26103258132935,0.206026554107666,0.400861263275146,"present",15.9454602362184
"945","nc06","rh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"946","nc06","rh","prcus_a",0,113,83,261,3.352,0.676,0.082,0.013,0,0.1,-0.480719476938248,-0.247614473104477,-0.252029478549957,0.670429527759552,"present",2.5876065139936
"947","nc06","rh","prcus_i",0,167,112,325,3.486,0.707,0.065,0.008,0,0,-0.158651918172836,0.225990414619446,-0.0831773281097412,0.697200834751129,"present",4.59737295173864
"948","nc06","rh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"949","nc06","rh","spls",0,233,162,443,3.384,0.782,0.094,0.01,1,0.1,0.175747320055962,0.434681564569473,0.0921400487422943,0.676736354827881,"present",5.35003521169555
"950","nc06","rh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"951","nc06","rh","sspls_v",0,54,48,153,2.873,0.484,0.069,0.007,0,0,-0.334380477666855,-0.216425105929375,-0.175307527184486,0.57469779253006,"present",0.994012414967797
"952","nc06","rh","w",0,127,85,184,2.1,0.544,0.043,0.005,0,0,0.492372304201126,0.815942883491516,0.2581387758255,0.420046359300613,"present",10.9959717123952
"953","nc07","lh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"954","nc07","lh","ifrms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"955","nc07","lh","isms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"956","nc07","lh","mcgs",0,1969,1310,1714,1.418,0.452,0.072,0.01,5,0.6,0.648015856742859,1.6344575881958,0.340923994779587,0.283687382936478,"present",20.031975077165
"957","nc07","lh","pos",0,1732,1184,1683,1.618,0.622,0.083,0.012,6,0.8,0.50759881734848,1.56528234481812,0.267049998044968,0.323614060878754,"present",20.4723441703372
"958","nc07","lh","prculs_d",0,197,131,157,1.241,0.289,0.061,0.008,0,0.1,0.269962280988693,0.694109380245209,0.142028346657753,0.248154133558273,"present",11.0630133338729
"959","nc07","lh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"960","nc07","lh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"961","nc07","lh","prcus_i",0,269,185,350,1.721,0.531,0.099,0.023,1,0.2,-0.324257135391235,0.0936976596713066,-0.170593112707138,0.344182789325714,"present",5.34974411259399
"962","nc07","lh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"963","nc07","lh","spls",0,172,130,329,3.04,0.53,0.104,0.019,1,0.1,-0.185756340622902,-0.0133567685261369,-0.0977272316813469,0.607953071594238,"present",3.39118210463491
"964","nc07","lh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"965","nc07","lh","sspls_v",0,30,28,77,2.658,0.431,0.118,0.02,0,0,-0.315195292234421,-0.206035450100899,-0.16582565009594,0.531565308570862,"present",4.31716805565639
"966","nc07","lh","w",0,203,140,245,1.826,0.569,0.053,0.006,0,0.1,0.455397874116898,0.83707320690155,0.239586859941483,0.365142375230789,"present",12.5507334918678
"967","nc07","rh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"968","nc07","rh","ifrms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"969","nc07","rh","isms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"970","nc07","rh","mcgs",0,1764,1195,1637,1.487,0.385,0.072,0.01,5,0.7,0.639107406139374,1.56454229354858,0.328105807304382,0.297369509935379,"present",18.3651602460892
"971","nc07","rh","pos",0,1395,953,1534,1.894,0.624,0.093,0.015,6,0.8,0.687989413738251,1.61906051635742,0.353200912475586,0.378767371177673,"present",19.074967974322
"972","nc07","rh","prculs_d",0,441,316,533,1.823,0.686,0.093,0.015,2,0.2,-0.0179907530546188,0.931975781917572,-0.00923610851168633,0.364525884389877,"present",12.2226757171399
"973","nc07","rh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"974","nc07","rh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"975","nc07","rh","prcus_i",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"976","nc07","rh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"977","nc07","rh","spls",0,198,149,307,2.021,0.632,0.105,0.015,1,0.1,-0.0287860184907913,0.196541726589203,-0.0147782014682889,0.404145121574402,"present",6.30527266680707
"978","nc07","rh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"979","nc07","rh","sspls_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"980","nc07","rh","w",0,216,146,260,1.8,0.437,0.049,0.006,0,0.1,0.502172231674194,0.914251625537872,0.257805824279785,0.360025346279144,"present",12.6522623143002
"981","nc08","lh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"982","nc08","lh","ifrms",0,47,32,100,3.066,0.288,0.046,0.006,0,0,-0.103709623217583,0.0112563502043486,-0.0529991202056408,0.613118886947632,"present",1.9767162635184
"983","nc08","lh","isms",0,12,9,28,2.969,0.471,0.086,0.009,0,0,-0.365325659513474,-0.343387275934219,-0.186693727970123,0.593849003314972,"present",2.63461441399224
"984","nc08","lh","mcgs",0,1309,895,1304,1.579,0.415,0.077,0.01,4,0.5,0.614741683006287,1.45032167434692,0.314153790473938,0.315744042396545,"present",17.5442941768034
"985","nc08","lh","pos",0,2134,1433,1825,1.525,0.575,0.082,0.015,11,1,0.517729461193085,1.26426994800568,0.264577239751816,0.305010229349136,"present",18.0610962534374
"986","nc08","lh","prculs_d",0,268,190,302,1.71,0.738,0.1,0.014,1,0.2,0.178131923079491,0.959839165210724,0.0910314172506332,0.341958224773407,"present",12.4719449665451
"987","nc08","lh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"988","nc08","lh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"989","nc08","lh","prcus_i",0,244,194,664,3.814,0.412,0.123,0.023,1,0.3,-0.376481413841248,0.0319987535476685,-0.192394748330116,0.762816786766052,"present",3.06177774934409
"990","nc08","lh","prcus_p",0,46,36,127,3.56,0.171,0.07,0.008,0,0,-0.107896536588669,0.0876318365335464,-0.0551387630403042,0.711915612220764,"present",3.5261024820215
"991","nc08","lh","spls",0,232,155,298,1.906,0.819,0.101,0.013,1,0.2,0.127299055457115,0.351298451423645,0.0650541111826897,0.381197065114975,"present",7.29268561991353
"992","nc08","lh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"993","nc08","lh","sspls_v",0,23,25,73,2.667,0.174,0.125,0.012,0,0,-0.325988203287125,-0.213960692286491,-0.166590958833694,0.53338348865509,"present",1.975324831313
"994","nc08","lh","w",0,290,194,248,1.301,0.248,0.04,0.003,0,0,0.288827210664749,0.978215396404266,0.147600457072258,0.260136336088181,"present",14.1455450960355
"995","nc08","rh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"996","nc08","rh","ifrms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"997","nc08","rh","isms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"998","nc08","rh","mcgs",0,1747,1199,1644,1.535,0.586,0.078,0.01,6,0.7,0.580692410469055,1.56171476840973,0.297343075275421,0.307058185338974,"present",17.1171501588906
"999","nc08","rh","pos",0,1935,1288,1786,1.563,0.476,0.075,0.011,7,0.8,0.537947297096252,1.68728923797607,0.275455474853516,0.312539935112,"present",19.6316424850131
"1000","nc08","rh","prculs_d",0,248,165,325,2.167,0.577,0.08,0.01,1,0.1,0.154769122600555,0.803717911243439,0.0792494118213654,0.433449417352676,"present",12.7831749512629
"1001","nc08","rh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1002","nc08","rh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1003","nc08","rh","prcus_i",0,109,86,272,2.99,0.633,0.091,0.014,0,0.1,-0.340488910675049,-0.119384206831455,-0.174347057938576,0.597905099391937,"present",2.3581396243737
"1004","nc08","rh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1005","nc08","rh","spls",0,296,206,643,3.885,0.477,0.082,0.011,1,0.1,-0.0573707409203053,0.204592555761337,-0.0293766427785158,0.777091085910797,"present",2.00856129124257
"1006","nc08","rh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1007","nc08","rh","sspls_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1008","nc08","rh","w",0,170,114,189,1.651,0.453,0.057,0.006,0,0.1,0.434574633836746,0.880731284618378,0.222523629665375,0.330109596252441,"present",11.7606744271306
"1009","nc09","lh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1010","nc09","lh","ifrms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1011","nc09","lh","isms",0,100,70,191,2.708,0.36,0.073,0.013,0,0,-0.218722552061081,-0.157153472304344,-0.112096138298512,0.541681468486786,"present",2.39617376425717
"1012","nc09","lh","mcgs",0,1111,771,1573,2.331,0.862,0.083,0.01,4,0.4,0.503932058811188,1.45436191558838,0.258267104625702,0.466216862201691,"present",17.7764933363913
"1013","nc09","lh","pos",0,2179,1447,2328,2.018,0.587,0.089,0.018,11,1.3,0.561770439147949,1.64956212043762,0.287909537553787,0.403608411550522,"present",18.9159759646027
"1014","nc09","lh","prculs_d",0,194,140,353,3.011,0.506,0.105,0.02,1,0.1,0.244845047593117,1.01303803920746,0.125484019517899,0.602257251739502,"present",11.2157624537353
"1015","nc09","lh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1016","nc09","lh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1017","nc09","lh","prcus_i",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1018","nc09","lh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1019","nc09","lh","spls",0,221,158,497,3.769,0.639,0.08,0.011,1,0.1,-0.088711753487587,0.0713128447532654,-0.0454651154577732,0.75370728969574,"present",2.54975326256108
"1020","nc09","lh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1021","nc09","lh","sspls_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1022","nc09","lh","w",0,74,52,68,1.339,0.196,0.067,0.005,0,0,0.135984182357788,0.484568566083908,0.0696924179792404,0.267796039581299,"present",12.10630801379
"1023","nc09","rh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1024","nc09","rh","ifrms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1025","nc09","rh","isms",0,10,9,23,2.713,0.3,0.072,0.006,0,0,-0.482519060373306,-0.464458554983139,-0.233716040849686,0.542535424232483,"present",0.914744167793992
"1026","nc09","rh","mcgs",0,1201,801,1238,1.7,0.471,0.071,0.009,3,0.4,0.574304759502411,1.52136027812958,0.278173923492432,0.339942187070847,"present",16.1529057950278
"1027","nc09","rh","pos",0,1698,1132,1747,2.021,0.584,0.098,0.026,12,1.4,0.661656081676483,1.582878947258,0.320484042167664,0.404192060232162,"present",18.8983383858074
"1028","nc09","rh","prculs_d",0,488,344,637,2.114,0.625,0.093,0.012,2,0.2,0.346047133207321,1.14538061618805,0.167613610625267,0.4228455722332,"present",15.9450205229083
"1029","nc09","rh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1030","nc09","rh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1031","nc09","rh","prcus_i",0,45,36,145,3.877,0.312,0.081,0.013,0,0,-0.357599288225174,-0.233930230140686,-0.173209100961685,0.775331199169159,"present",3.5853755312341
"1032","nc09","rh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1033","nc09","rh","spls",0,238,165,568,4.238,0.522,0.087,0.012,1,0.1,-0.13569188117981,0.0657696649432182,-0.0657245963811874,0.847592115402222,"present",1.63473000729063
"1034","nc09","rh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1035","nc09","rh","sspls_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1036","nc09","rh","w",0,176,122,224,1.909,0.418,0.057,0.007,0,0.1,0.406223893165588,0.733459293842316,0.196761220693588,0.38175031542778,"present",11.6833440522925
"1037","nc10","lh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1038","nc10","lh","ifrms",0,28,23,42,1.732,0.221,0.079,0.007,0,0,-0.0696776360273361,0.00174618547316641,-0.0357031412422657,0.346365034580231,"present",3.43048578104871
"1039","nc10","lh","isms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1040","nc10","lh","mcgs",0,801,562,838,1.578,0.46,0.069,0.007,2,0.2,0.428485810756683,1.32864344120026,0.219558119773865,0.315696954727173,"present",15.9544561928712
"1041","nc10","lh","pos",0,1722,1233,1914,1.798,0.759,0.095,0.016,9,1,0.293304681777954,1.28123378753662,0.150290668010712,0.359520971775055,"present",14.0793431236108
"1042","nc10","lh","prculs_d",0,437,306,437,1.434,0.533,0.082,0.008,2,0.1,0.148243263363838,0.959202826023102,0.0759605094790459,0.286722481250763,"present",13.2920226580478
"1043","nc10","lh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1044","nc10","lh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1045","nc10","lh","prcus_i",0,110,90,217,2.248,0.568,0.096,0.008,0,0,-0.174762576818466,0.141172245144844,-0.0895491391420364,0.449586361646652,"present",4.61162238507478
"1046","nc10","lh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
