,sub,hemi,label,X,vertices,total_surface_area_.mm.2.,total_gray_matter_volume_.mm.3.,cortical_thickness_mean,cortical_thickness_std,rectified_mean_curvature,rectified_Gaussian_curvature,folding_index,intrinsic_curvature_index,sulcal_depth_mean,sulcal_depth_max,sulcal_depth_mean_pct,cortical_thickness_mean_pct,sulcal_depth_mm
1,100206,lh,mcgs_db,0,242,182,367,2.182,0.383,0.114,0.017,1,0.2,0.368767231702805,1.05823290348053,0.197806313633919,0.436466246843338,15.1413717089858
2,100206,lh,mcgs_mb,0,826,588,1132,2.1,0.355,0.089,0.014,3,0.5,0.600274562835693,1.40001606941223,0.321986615657806,0.420086354017258,18.4376009323387
3,100206,lh,mcgs_sb,0,151,117,323,2.564,0.345,0.134,0.025,1,0.2,0.445894241333008,0.822162985801697,0.239177227020264,0.512817144393921,10.8687947102142
4,100206,rh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,100206,rh,mcgs_mb,0,1375,951,1731,2,0.442,0.095,0.019,7,1.1,0.627860009670258,1.42506408691406,0.276401460170746,0.39998921751976,17.334584644155
6,100206,rh,mcgs_sb,0,78,58,130,2.511,0.287,0.093,0.016,1,0,0.307374328374863,0.710895538330078,0.135314717888832,0.50212150812149,10.9276877713406
7,100307,lh,mcgs_db,0,90,78,173,2.468,0.378,0.116,0.025,1,0.1,0.437895715236664,0.712352931499481,0.240442678332329,0.493687003850937,12.4975965535799
8,100307,lh,mcgs_mb,0,585,424,739,2.065,0.373,0.097,0.016,2,0.4,0.377594262361526,1.03318953514099,0.207331955432892,0.412907063961029,15.6461569236734
9,100307,lh,mcgs_sb,0,183,144,344,2.492,0.315,0.138,0.025,1,0.2,0.659707069396973,1.02681422233582,0.36223641037941,0.49832421541214,13.0653007368233
10,100307,rh,mcgs_db,0,292,205,434,2.282,0.255,0.072,0.011,1,0.1,0.273730725049973,0.744097411632538,0.149424076080322,0.45634064078331,11.9924807096255
11,100307,rh,mcgs_mb,0,834,584,1145,2.253,0.459,0.107,0.016,5,0.6,0.560955822467804,1.31449830532074,0.306214451789856,0.450613498687744,15.106079598563
12,100307,rh,mcgs_sb,0,106,75,192,2.548,0.459,0.106,0.027,0,0.1,0.651721656322479,0.984000861644745,0.355761617422104,0.509577453136444,9.42860365656166
13,100408,lh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,100408,lh,mcgs_mb,0,951,671,1325,2.2,0.318,0.091,0.012,4,0.5,0.563076078891754,1.44416201114655,0.288645386695862,0.439952194690704,16.3185280897074
15,100408,lh,mcgs_sb,0,90,77,250,3.463,0.439,0.146,0.02,1,0.1,0.509233772754669,0.910996735095978,0.26104462146759,0.692535042762756,11.2158174284687
16,100408,rh,mcgs_db,0,232,163,346,2.219,0.28,0.094,0.01,1,0.1,0.261137276887894,0.822919607162476,0.135815232992172,0.443844169378281,10.9501119420158
17,100408,rh,mcgs_mb,0,699,511,991,2.223,0.336,0.106,0.014,4,0.4,0.613957941532135,1.43887293338776,0.319314181804657,0.444679021835327,16.5020671988727
18,100408,rh,mcgs_sb,0,292,215,504,2.494,0.292,0.134,0.033,2,0.5,0.511798918247223,1.12343227863312,0.266182154417038,0.498814046382904,11.9931298141689
19,100610,lh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,100610,lh,mcgs_mb,0,1281,914,1791,2.153,0.28,0.082,0.009,4,0.5,0.473434031009674,1.25580072402954,0.27464571595192,0.430625289678574,16.2740677934122
21,100610,lh,mcgs_sb,0,29,26,69,2.812,0.383,0.192,0.044,0,0.1,0.322290748357773,0.484316617250443,0.18696540594101,0.562408030033112,5.06449021983586
22,100610,rh,mcgs_db,0,124,92,217,2.345,0.286,0.095,0.01,0,0.1,0.263737440109253,0.651793539524078,0.132459387183189,0.468967854976654,7.82464824820306
23,100610,rh,mcgs_mb,0,753,533,998,2.181,0.293,0.089,0.013,3,0.4,0.501270532608032,1.38931691646576,0.251757949590683,0.436113834381104,15.5964636092539
24,100610,rh,mcgs_sb,0,136,110,247,2.26,0.304,0.128,0.016,1,0.1,0.437541306018829,0.741493344306946,0.219750598073006,0.451986253261566,8.41712395444239
25,101006,lh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,101006,lh,mcgs_mb,0,1286,888,1667,2.124,0.365,0.088,0.01,5,0.6,0.513282418251038,1.26766669750214,0.29253026843071,0.424817025661469,14.0064846285371
27,101006,lh,mcgs_sb,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,101006,rh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,101006,rh,mcgs_mb,0,1133,777,1486,2.154,0.325,0.084,0.008,4,0.5,0.506594479084015,1.24950802326202,0.270929038524628,0.430892378091812,13.4038226674903
30,101006,rh,mcgs_sb,0,24,16,43,2.439,0.165,0.121,0.017,0,0,0.372466087341309,0.512274265289307,0.199196562170982,0.487715154886246,7.15208507737272
31,101107,lh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,101107,lh,mcgs_mb,0,663,447,934,2.496,0.388,0.092,0.014,3,0.4,0.488222777843475,1.08874547481537,0.278095573186874,0.499230116605759,13.1758818660332
33,101107,lh,mcgs_sb,0,65,50,140,2.383,0.34,0.057,0.007,0,0,0.643611371517181,0.928269743919373,0.366606086492538,0.476679921150208,11.6808255341428
34,101107,rh,mcgs_db,0,171,121,279,2.385,0.354,0.075,0.01,0,0.1,0.255612790584564,0.714730143547058,0.145211070775986,0.477014094591141,10.8708164842707
35,101107,rh,mcgs_mb,0,1083,737,1539,2.369,0.352,0.087,0.011,3,0.6,0.566742181777954,1.34281361103058,0.321960538625717,0.473895311355591,14.1926739571639
36,101107,rh,mcgs_sb,0,46,38,121,2.705,0.229,0.087,0.007,0,0,0.647771954536438,0.853459894657135,0.367992728948593,0.540919065475464,10.2646273472641
37,101309,lh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,101309,lh,mcgs_mb,0,761,545,1118,2.341,0.334,0.101,0.015,4,0.5,0.51411098241806,1.33346748352051,0.255689561367035,0.468131840229034,13.8266401171418
39,101309,lh,mcgs_sb,0,44,28,110,3.923,0.296,0.108,0.03,0,0,0.0900994017720222,0.361838430166245,0.0448103249073029,0.784512460231781,7.1075924364791
40,101309,rh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,101309,rh,mcgs_mb,0,530,388,769,2.221,0.314,0.111,0.02,3,0.4,0.43439194560051,1.20771539211273,0.235349550843239,0.44413498044014,13.1940266415212
42,101309,rh,mcgs_sb,0,79,58,166,2.663,0.495,0.131,0.027,1,0.1,0.39696991443634,0.747069895267487,0.215074628591537,0.532548367977142,8.43206597027608
43,101410,lh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,101410,lh,mcgs_mb,0,837,584,1197,2.295,0.397,0.107,0.018,4,0.6,0.3917256295681,1.23825716972351,0.210900202393532,0.458983242511749,15.7618969569922
45,101410,lh,mcgs_sb,0,183,148,351,2.637,0.592,0.145,0.027,1,0.2,0.544993579387665,0.971924841403961,0.293417721986771,0.527440965175629,11.0222407432902
46,101410,rh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,101410,rh,mcgs_mb,0,1140,812,1557,2.075,0.426,0.097,0.015,5,0.8,0.618399500846863,1.43093657493591,0.298996090888977,0.414976358413696,15.8557220338767
48,101410,rh,mcgs_sb,0,69,48,99,2.377,0.245,0.114,0.026,0,0,0.73420524597168,0.917549788951874,0.354988157749176,0.4753038585186,9.69686429486205
49,101915,lh,mcgs_db,0,114,90,210,2.395,0.271,0.092,0.013,0,0.1,0.32054528594017,0.818993031978607,0.177843853831291,0.478955209255219,7.80163009086744
50,101915,lh,mcgs_mb,0,497,367,754,2.18,0.415,0.094,0.012,2,0.2,0.329274535179138,0.989141762256622,0.182686999440193,0.436020076274872,12.6826475390243
51,101915,lh,mcgs_sb,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,101915,rh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,101915,rh,mcgs_mb,0,736,518,1037,2.211,0.326,0.096,0.013,4,0.4,0.42012158036232,1.18322575092316,0.227407887578011,0.442125558853149,13.5032853635674
54,101915,rh,mcgs_sb,0,53,44,132,2.818,0.258,0.137,0.022,0,0,0.433781296014786,0.681463778018951,0.234801754355431,0.563554167747498,7.51211585422699
55,102008,lh,mcgs_db,0,441,327,636,2.066,0.409,0.111,0.02,2,0.4,0.147127687931061,1.1331992149353,0.0789934992790222,0.413240551948547,10.7818320662356
56,102008,lh,mcgs_mb,0,578,396,821,2.381,0.446,0.126,0.023,4,0.7,0.661078035831451,1.17747938632965,0.354935646057129,0.476143389940262,11.8079227331404
57,102008,lh,mcgs_sb,0,69,59,132,2.084,0.243,0.138,0.029,0,0.1,0.533017754554749,0.920631051063538,0.286179572343826,0.416867107152939,9.66932196771355
58,102008,rh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,102008,rh,mcgs_mb,0,606,444,874,2.232,0.364,0.106,0.016,3,0.4,0.357834905385971,1.22025012969971,0.183840155601501,0.446479022502899,11.7237517229408
60,102008,rh,mcgs_sb,0,54,47,169,3.517,0.55,0.194,0.036,1,0.1,0.542711734771729,0.856381297111511,0.278821915388107,0.70346462726593,6.77771762957302
61,102311,lh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,102311,lh,mcgs_mb,0,1016,730,1480,2.26,0.372,0.098,0.017,4,0.8,0.468424558639526,1.27087569236755,0.241612911224365,0.451947808265686,16.1727117719786
63,102311,lh,mcgs_sb,0,111,85,242,2.489,0.447,0.119,0.024,1,0.1,0.432771801948547,0.69428151845932,0.223223268985748,0.497722864151001,8.78410437889572
64,102311,rh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,102311,rh,mcgs_mb,0,1113,785,1621,2.28,0.421,0.094,0.013,4,0.7,0.597707331180573,1.31085515022278,0.31520089507103,0.455939829349518,14.3822545133094
66,102311,rh,mcgs_sb,0,43,43,170,3.323,0.501,0.139,0.036,0,0,0.464755892753601,0.695145189762115,0.24508897960186,0.664536654949188,9.42708960771942
67,102513,lh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,102513,lh,mcgs_mb,0,1076,774,1579,2.271,0.327,0.097,0.013,5,0.6,0.555087447166443,1.3245507478714,0.303638428449631,0.454216152429581,16.5740417084965
69,102513,lh,mcgs_sb,0,49,39,107,2.623,0.247,0.115,0.018,0,0,0.675918281078339,0.84346067905426,0.369734078645706,0.524595379829407,12.4014456000971
70,102513,rh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,102513,rh,mcgs_mb,0,1358,968,1979,2.291,0.365,0.081,0.01,4,0.7,0.614208281040192,1.4123957157135,0.335801124572754,0.458281874656677,17.6367657732633
72,102513,rh,mcgs_sb,0,92,65,201,2.632,0.407,0.101,0.012,1,0,0.503614187240601,0.781310141086578,0.275336891412735,0.526462078094482,10.3769258249444
73,102816,lh,mcgs_db,0,206,147,346,2.22,0.309,0.08,0.013,0,0.1,0.267675578594208,0.718138456344604,0.135540083050728,0.443976014852524,9.63894331334155
74,102816,lh,mcgs_mb,0,810,558,964,2.018,0.284,0.096,0.014,4,0.5,0.505621671676636,1.36309325695038,0.256026387214661,0.403518855571747,14.3228722348404
75,102816,lh,mcgs_sb,0,97,67,190,2.627,0.219,0.083,0.019,0,0.1,0.522160649299622,0.766920626163483,0.26440104842186,0.525367438793182,11.1107658055759
76,102816,rh,mcgs_db,0,335,253,479,2.072,0.42,0.11,0.018,2,0.2,0.1350237429142,0.949903011322021,0.0675420835614204,0.414375871419907,9.08347313754996
77,102816,rh,mcgs_mb,0,765,516,1037,2.327,0.286,0.088,0.012,3,0.5,0.63310843706131,1.2413033246994,0.316695898771286,0.465440064668655,12.7319773670065
78,102816,rh,mcgs_sb,0,105,75,219,2.802,0.358,0.101,0.016,1,0.1,0.332632541656494,0.631181001663208,0.16639070212841,0.560320913791656,4.92950155496868
79,103111,lh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,103111,lh,mcgs_mb,0,917,679,1414,2.338,0.435,0.101,0.012,4,0.5,0.399862676858902,1.1931631565094,0.234886482357979,0.46763676404953,14.9919117505746
81,103111,lh,mcgs_sb,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,103111,rh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,103111,rh,mcgs_mb,0,886,656,1296,2.165,0.366,0.107,0.018,4,0.7,0.340299963951111,1.04419541358948,0.189376011490822,0.433005899190903,10.7206353941619
84,103111,rh,mcgs_sb,0,215,160,351,2.515,0.327,0.114,0.02,1,0.2,0.555099546909332,0.985973477363586,0.30891141295433,0.502912640571594,11.9377951761772
85,103414,lh,mcgs_db,0,142,110,243,2.165,0.316,0.078,0.013,0,0.1,0.0894212052226067,0.625865399837494,0.0504064746201038,0.433035731315613,9.68942270722873
86,103414,lh,mcgs_mb,0,700,497,987,2.346,0.424,0.099,0.017,3,0.4,0.629319906234741,1.25874960422516,0.354745805263519,0.469104707241058,14.4390872320025
87,103414,lh,mcgs_sb,0,164,120,282,2.379,0.357,0.12,0.027,1,0.2,0.329698234796524,0.784840047359467,0.185849949717522,0.475853711366653,8.68776992792757
88,103414,rh,mcgs_db,0,94,73,159,2.103,0.281,0.114,0.018,1,0.1,0.0269800424575806,0.376439571380615,0.0138229997828603,0.420572429895401,7.68249416042716
89,103414,rh,mcgs_mb,0,816,570,1158,2.336,0.425,0.108,0.024,4,0.9,0.492463618516922,1.20307815074921,0.252309590578079,0.467273324728012,12.0831469408063
90,103414,rh,mcgs_sb,0,110,74,212,2.698,0.408,0.123,0.032,1,0.1,0.381550639867783,0.641086220741272,0.195484265685081,0.539615392684937,7.26217864331882
91,103515,lh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,103515,lh,mcgs_mb,0,677,488,916,2.171,0.455,0.115,0.018,4,0.6,0.451698392629623,1.22230613231659,0.238941207528114,0.434171229600906,12.7804961802633
93,103515,lh,mcgs_sb,0,157,111,271,2.284,0.543,0.099,0.019,1,0.1,0.331112533807755,0.753884792327881,0.175153225660324,0.456857025623322,9.06363314733364
94,103515,rh,mcgs_db,0,278,211,464,2.333,0.294,0.101,0.015,1,0.2,0.155128553509712,0.640547156333923,0.0863035395741463,0.466615527868271,12.4281970560601
95,103515,rh,mcgs_mb,0,691,489,1045,2.406,0.342,0.097,0.016,3,0.6,0.505642771720886,0.969775319099426,0.281307101249695,0.481277167797089,10.9251998518918
96,103515,rh,mcgs_sb,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,103818,lh,mcgs_db,0,112,86,206,2.179,0.262,0.1,0.008,1,0,-0.00671059731394053,0.600672841072083,-0.00356715056113899,0.43581947684288,8.06153800460336
98,103818,lh,mcgs_mb,0,376,278,594,2.399,0.305,0.108,0.016,2,0.2,0.268164485692978,0.974687039852142,0.142548143863678,0.479793131351471,13.2194287520948
99,103818,lh,mcgs_sb,0,42,33,110,2.838,0.228,0.099,0.039,0,0,0.289733648300171,0.373469322919846,0.154013633728027,0.567644596099854,6.99650979948329
100,103818,rh,mcgs_db,0,181,130,311,2.38,0.307,0.089,0.011,1,0.1,0.201853841543198,0.905813336372375,0.109014235436916,0.476028352975845,10.0605490404732
101,103818,rh,mcgs_mb,0,692,508,1093,2.384,0.313,0.089,0.01,2,0.3,0.451665371656418,1.24136197566986,0.243928760290146,0.476853340864182,12.6212716878715
102,103818,rh,mcgs_sb,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,104416,lh,mcgs_db,0,274,200,466,2.162,0.406,0.113,0.016,1,0.1,0.32204669713974,0.939085423946381,0.169687122106552,0.432339817285538,11.9506276100082
104,104416,lh,mcgs_mb,0,949,660,1227,2.119,0.321,0.092,0.012,4,0.5,0.645952224731445,1.44829785823822,0.340353667736053,0.423755168914795,18.9318289925786
105,104416,lh,mcgs_sb,0,61,46,137,2.859,0.511,0.1,0.019,0,0,0.351722776889801,0.692233204841614,0.185323521494865,0.571870386600494,11.9961352470229
106,104416,rh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,104416,rh,mcgs_mb,0,515,370,707,2.184,0.39,0.117,0.016,4,0.3,0.426880538463593,1.12941265106201,0.221470594406128,0.436863481998444,12.7422525607662
108,104416,rh,mcgs_sb,0,133,115,317,2.882,0.506,0.153,0.03,1,0.2,0.457789033651352,0.806944251060486,0.23750627040863,0.576343417167664,6.71584160168419
109,104820,lh,mcgs_db,0,214,154,317,2.187,0.268,0.094,0.016,1,0.1,0.1738411039114,1.03717935085297,0.0990116447210312,0.437448292970657,11.5092212539843
110,104820,lh,mcgs_mb,0,953,656,1246,2.127,0.34,0.089,0.011,4,0.4,0.479621469974518,1.28227639198303,0.273169606924057,0.425350487232208,13.754102659981
111,104820,lh,mcgs_sb,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,104820,rh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,104820,rh,mcgs_mb,0,1033,725,1421,2.189,0.366,0.103,0.015,5,0.7,0.55807638168335,1.19975996017456,0.31322056055069,0.437736004590988,12.7966204934327
114,104820,rh,mcgs_sb,0,68,56,179,3.277,0.288,0.187,0.031,1,0.1,0.0242790300399065,0.182215258479118,0.0136266127228737,0.655402421951294,2.55567810148703
115,105014,lh,mcgs_db,0,598,452,935,2.221,0.318,0.108,0.019,3,0.5,0.320580780506134,1.20715522766113,0.157139837741852,0.444240093231201,14.4810406785396
116,105014,lh,mcgs_mb,0,760,514,1119,2.407,0.322,0.096,0.013,3,0.4,0.513436138629913,1.47404050827026,0.251672148704529,0.481408298015594,17.3423845256915
117,105014,lh,mcgs_sb,0,61,44,139,2.484,0.294,0.125,0.014,0,0,0.372032880783081,0.689356863498688,0.182360231876373,0.496886849403381,14.1640817497407
118,105014,rh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,105014,rh,mcgs_mb,0,527,394,821,2.236,0.273,0.104,0.012,3,0.3,0.479050695896149,1.21396398544312,0.254139512777328,0.447269916534424,12.2264301059826
120,105014,rh,mcgs_sb,0,43,35,91,2.994,0.238,0.145,0.03,0,0,0.428618997335434,0.774220407009125,0.227385148406029,0.598791718482971,6.31436186966874
121,105115,lh,mcgs_db,0,159,123,318,2.527,0.238,0.073,0.01,0,0.1,0.20086881518364,0.781342566013336,0.111048683524132,0.505367577075958,12.3619524666061
122,105115,lh,mcgs_mb,0,1067,731,1561,2.435,0.369,0.099,0.014,5,0.7,0.534895777702332,1.35337817668915,0.295712828636169,0.487007230520248,16.2052873368715
123,105115,lh,mcgs_sb,0,35,26,112,2.854,0.334,0.122,0.027,0,0,0.440473049879074,0.605873823165894,0.243511959910393,0.570775866508484,12.3758010540202
124,105115,rh,mcgs_db,0,240,174,392,2.452,0.378,0.127,0.022,2,0.2,-0.043089184910059,0.482265025377274,-0.0223599746823311,0.490467727184296,5.17533740969515
125,105115,rh,mcgs_mb,0,638,457,1006,2.409,0.395,0.11,0.015,4,0.5,0.483305066823959,1.18203735351562,0.250798165798187,0.481808930635452,12.784273620018
126,105115,rh,mcgs_sb,0,15,11,42,4.002,0.231,0.136,0.033,0,0,0.28995144367218,0.400824904441833,0.150462478399277,0.800472021102905,4.80731934250998
127,105216,lh,mcgs_db,0,92,66,159,2.213,0.333,0.077,0.007,0,0,0.00107525486964732,0.404316127300262,0.000575615442357957,0.442698150873184,10.2683272321337
128,105216,lh,mcgs_mb,0,1115,761,1507,2.223,0.343,0.082,0.01,4,0.5,0.459072172641754,1.1954425573349,0.245754197239876,0.44452691078186,15.9923426698493
129,105216,lh,mcgs_sb,0,35,25,69,2.855,0.174,0.087,0.014,0,0,0.404701888561249,0.527492582798004,0.216648250818253,0.57102108001709,6.67894737989237
130,105216,rh,mcgs_db,0,304,220,457,2.307,0.201,0.074,0.011,1,0.2,0.329489171504974,0.816006660461426,0.177975952625275,0.461472362279892,10.4824170163545
131,105216,rh,mcgs_mb,0,1035,725,1439,2.246,0.254,0.09,0.01,4,0.5,0.560155928134918,1.30446219444275,0.302572280168533,0.44914299249649,16.1549156142883
132,105216,rh,mcgs_sb,0,56,40,124,2.948,0.191,0.092,0.018,0,0,0.335692405700684,0.560223877429962,0.181326702237129,0.589644432067871,5.84757627664597
133,105620,lh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,105620,lh,mcgs_mb,0,933,664,1274,2.134,0.347,0.092,0.011,4,0.4,0.438068985939026,1.23618960380554,0.239722445607185,0.426873415708542,15.8597020021427
135,105620,lh,mcgs_sb,0,99,73,195,2.475,0.285,0.131,0.03,1,0.1,0.553560256958008,0.826501309871674,0.302922189235687,0.495057493448257,12.8216255390565
136,105620,rh,mcgs_db,0,204,140,244,1.861,0.381,0.1,0.015,1,0.2,0.456217139959335,0.97939133644104,0.250773698091507,0.37222221493721,9.40915543911595
137,105620,rh,mcgs_mb,0,555,423,780,2.117,0.364,0.106,0.014,3,0.4,0.333089530467987,1.0969398021698,0.183092847466469,0.423414885997772,12.8937685094711
138,105620,rh,mcgs_sb,0,20,17,57,2.567,0.259,0.114,0.023,0,0,0.4820356965065,0.612721383571625,0.264965653419495,0.513463318347931,6.9602850988368
139,106016,lh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,106016,lh,mcgs_mb,0,1259,870,1695,2.159,0.376,0.089,0.011,5,0.7,0.526054859161377,1.23721420764923,0.286832451820374,0.431836634874344,14.1956894790437
141,106016,lh,mcgs_sb,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,106016,rh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,106016,rh,mcgs_mb,0,575,413,771,2.061,0.341,0.1,0.017,2,0.4,0.434037566184998,1.14689207077026,0.226170912384987,0.412273049354553,13.4988358098953
144,106016,rh,mcgs_sb,0,136,107,277,2.437,0.313,0.143,0.028,1,0.2,0.544419348239899,0.949421942234039,0.283689320087433,0.487436532974243,7.25858552392591
145,106319,lh,mcgs_db,0,199,153,342,2.12,0.372,0.119,0.015,1,0.1,0.247176975011826,0.955956757068634,0.137355118989944,0.424027800559998,12.4556149939126
146,106319,lh,mcgs_mb,0,624,452,846,2.235,0.314,0.099,0.017,2,0.5,0.464965969324112,1.17931962013245,0.258379489183426,0.446967929601669,15.4324818207998
147,106319,lh,mcgs_sb,0,116,88,188,2.338,0.323,0.128,0.027,1,0.1,0.480123847723007,0.826887428760529,0.26680263876915,0.467572301626205,9.79738682269652
148,106319,rh,mcgs_db,0,121,95,213,2.369,0.259,0.091,0.01,0,0.1,0.12934298813343,0.526253700256348,0.0679729431867599,0.473756909370422,7.59487925126463
149,106319,rh,mcgs_mb,0,930,690,1349,2.192,0.359,0.097,0.015,4,0.7,0.4288589656353,1.30219542980194,0.225375950336456,0.438411056995392,13.7532760374433
150,106319,rh,mcgs_sb,0,82,64,170,2.463,0.262,0.125,0.02,1,0.1,0.479070991277695,0.771459937095642,0.251763641834259,0.492635130882263,9.01793128557852
151,106521,lh,mcgs_db,0,156,122,321,2.584,0.441,0.141,0.028,1,0.2,0.392234921455383,0.976576805114746,0.210532993078232,0.516719341278076,9.43074630766121
152,106521,lh,mcgs_mb,0,973,718,1257,1.981,0.465,0.096,0.013,4,0.6,0.584785401821136,1.41041910648346,0.313884854316711,0.396191239356995,15.9199314989133
153,106521,lh,mcgs_sb,0,51,40,150,3.236,0.641,0.136,0.02,0,0,0.33063143491745,0.592954397201538,0.177467182278633,0.647165477275848,11.946369122617
154,106521,rh,mcgs_db,0,150,98,199,2.199,0.443,0.102,0.019,1,0.1,0.0884379222989082,0.568052351474762,0.0474336855113506,0.439885139465332,9.194931437483
155,106521,rh,mcgs_mb,0,1502,1093,2169,2.208,0.526,0.102,0.017,7,1.2,0.572723150253296,1.44992291927338,0.307180136442184,0.441511660814285,16.7950113092215
156,106521,rh,mcgs_sb,0,71,52,137,2.468,0.384,0.152,0.039,1,0.1,0.235786437988281,0.615953087806702,0.126464068889618,0.493605107069016,7.21429915033986
157,107018,lh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,107018,lh,mcgs_mb,0,994,701,1420,2.257,0.453,0.093,0.014,4,0.5,0.461524069309235,1.2597793340683,0.245080202817917,0.45141065120697,13.1944565142992
159,107018,lh,mcgs_sb,0,104,79,200,2.379,0.357,0.117,0.021,1,0.1,0.436815410852432,0.82337087392807,0.231959342956543,0.475763469934464,7.59073985035366
160,107018,rh,mcgs_db,0,188,151,365,2.417,0.37,0.127,0.028,1,0.2,-0.0129363583400846,0.537179231643677,-0.00641152216121554,0.483382046222687,6.61596203297404
161,107018,rh,mcgs_mb,0,266,192,418,2.418,0.295,0.113,0.023,2,0.2,0.127255842089653,0.598332345485687,0.0630706027150154,0.483558833599091,6.77960767063402
162,107018,rh,mcgs_sb,0,54,40,100,2.506,0.239,0.117,0.016,0,0,0.362366735935211,0.631274461746216,0.179596394300461,0.501176953315735,8.54729093264988
163,107220,lh,mcgs_db,0,141,103,235,2.188,0.365,0.092,0.014,0,0.1,-0.0144875776022673,0.365435689687729,-0.00807714834809303,0.437552392482758,10.1440995117887
164,107220,lh,mcgs_mb,0,937,657,1315,2.396,0.438,0.095,0.013,4,0.6,0.516893148422241,1.24189019203186,0.288179665803909,0.479294747114182,14.6440347794052
165,107220,lh,mcgs_sb,0,84,66,193,2.692,0.368,0.113,0.013,0,0.1,0.567935824394226,0.895517766475677,0.316637188196182,0.538386940956116,10.6225808719184
166,107220,rh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,107220,rh,mcgs_mb,0,1169,831,1785,2.387,0.309,0.089,0.012,4,0.6,0.445720732212067,1.12307107448578,0.243565410375595,0.477320820093155,13.4091788304077
168,107220,rh,mcgs_sb,0,46,37,94,2.734,0.179,0.114,0.021,0,0,0.526547610759735,0.709588885307312,0.287733525037766,0.546846985816956,9.10813265930114
169,107321,lh,mcgs_db,0,148,114,235,2.053,0.278,0.073,0.007,0,0.1,0.248139306902885,0.578973412513733,0.125583156943321,0.410513758659363,10.200678675753
170,107321,lh,mcgs_mb,0,842,599,1078,2.051,0.35,0.106,0.015,4,0.6,0.594047367572784,1.30963528156281,0.300647050142288,0.410148710012436,14.8480347641004
171,107321,lh,mcgs_sb,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
